lrknummer,naam,type,gemeente,bezoekdatum,jaar,kleur,kvk_vestiging,adres,postcode,plaats,Longitude,Latitude,lrk_url,houder/_text,houder_vanaf,geschillencommissie,kindplaatsen,soort,status
432294077,Kinderopvang Klaverblad,BSO,Amsterdam,6-08-15,2015,geel,23890584,Darlingstraat 1,1102MX,Amsterdam,4.949602,52.3196675,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=94655,Smallsteps B.V.,09/24/2014,Aangesloten per 27-01-2016,28,Buitenschoolse opvang,
192532108,VVE de Punt,PSZ,Amsterdam,6-08-15,2015,groen,25148494,Noorderakerweg 2,1069PC,Amsterdam,4.7821422,52.35506,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=103654,Stichting Impuls,04/23/2013,Aangesloten per 12-01-2016,30,Peuterspeelzaal,Geregistreerd
358789308,VVE/PSZ De Blauwe Reiger,PSZ,Amsterdam,6-08-15,2015,groen,21906688,Wodanstraat 3,1076CC,Amsterdam,4.8611327,52.3435017,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=118133,Combiwel Ondernemend Welzijn B.V.,06/16/2014,Aangesloten per 07-01-2016,32,Peuterspeelzaal,Geregistreerd
164034067,De Kleine Wereld Willemsparkweg,KDV,Amsterdam,6-08-15,2015,groen,20129483,Willemsparkweg 52 H,1071HJ,Amsterdam,4.8757053,52.3574968,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31439,De Kleine Wereld Ceintuurbaan Amsterdam B.V.,01/01/2005,Aangesloten per 08-02-2016,26,Kinderdagverblijf,Geregistreerd
592524425,Voorschool De Kraanvogel,PSZ,Amsterdam,6-08-15,2015,groen,,President Brandstraat 29,1091XD,Amsterdam,4.9181319,52.3544278,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=96585,,,,,,Niet meer geregistreerd
190625788,Partou PSZ Sumatraplantsoen 15,PSZ,Amsterdam,6-08-15,2015,geel,19593252,Sumatraplantsoen 15,1095HW,Amsterdam,4.9429486,52.360734,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=95650,Partou B.V.,01/01/2014,Aangesloten per 29-12-2015,30,Peuterspeelzaal,Geregistreerd
215888972,vve/psz Hommel,PSZ,Amsterdam,6-08-15,2015,groen,25423843,Stadionkade 113 A,1076BN,Amsterdam,4.8622625,52.343361,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=96533,Combiwel Ondernemend Welzijn B.V.,01/01/2009,Aangesloten per 07-01-2016,24,Peuterspeelzaal,Geregistreerd
423800607,IJsterk Dikkie Dik,KDV,Amsterdam,7-08-15,2015,groen,20988729,Nieuwe Kerkstraat 126,1018VM,Amsterdam,4.9081002,52.3645347,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30943,IJsterk Kinderopvang B.V.,01/01/2005,Aangesloten per 08-01-2016,49,Kinderdagverblijf,Geregistreerd
165472443,VVE Sint Henricus,PSZ,Amsterdam,9-08-15,2015,geel,22450025,Louis Naarstigstraat 1,1063EN,Amsterdam,4.8283892,52.383482,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=98531,Stichting Impuls,01/10/2010,Aangesloten per 12-01-2016,56,Peuterspeelzaal,Geregistreerd
225445694,Ot en Sien,PSZ,Amsterdam,9-08-15,2015,groen,20867328,Westerstraat 297,1015MH,Amsterdam,4.8804509,52.3777035,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=95334,Stichting IJsterk Peuterspeelzalen,06/05/1996,Aangesloten per 27-05-2016,14,Peuterspeelzaal,Geregistreerd
149721602,vve/psz Olleke Bolleke,PSZ,Amsterdam,9-08-15,2015,groen,21918198,Kometensingel 52,1033BW,Amsterdam,4.8937104,52.4148426,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=95697,Combiwel Ondernemend Welzijn B.V.,11/01/2011,Aangesloten per 07-01-2016,41,Peuterspeelzaal,Geregistreerd
823248860,Partou BSO C. van Eesterenlaan 50,BSO,Amsterdam,9-08-15,2015,oranje,,C. van Eesterenlaan 50,1019JN,Amsterdam,4.9381439,52.3725348,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=85986,,,,,,Niet meer geregistreerd
485123605,MijnGastouderopvang,GOB,Amsterdam,12-08-15,2015,geel,8687242,Hendrik Dienskestraat 2,1063AP,Amsterdam,4.836825,52.3830901,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Gob/GegevensOKO.jsf?selectedResultId=5004,,03/16/2009,Aangesloten per 01-12-2015,,Gastouderbureau,
100248640,2 Voices-Parkside,KDV,Amsterdam,12-08-15,2015,geel,17256,Zocherstraat 68,1054MA,Amsterdam,4.8552671,52.3566426,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30806,2 Voices B.V.,09/14/2012,Aangesloten per 03-12-2015,52,Kinderdagverblijf,Geregistreerd
154060604,Kindercentrum WereldKids,KDV,Amsterdam,12-08-15,2015,geel,25975161,Blankenstraat 2,1018SB,Amsterdam,4.9275014,52.3681528,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=100507,WereldKids Amsterdam B.V.,11/28/2012,Aangesloten per 27-01-2016,67,Kinderdagverblijf,Geregistreerd
563326773,Woest Zuid Frankendael,BSO,Amsterdam,12-08-15,2015,groen,20758766,Hogeweg 61,1098CA,Amsterdam,4.9348458,52.3563443,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31653,Woest Zuid B.V.,05/31/2010,Aangesloten per 29-12-2015,40,Buitenschoolse opvang,
936656980,De Blokkenhut B.V.,BSO,Amsterdam,12-08-15,2015,groen,20432526,Joris Ivensplein 110,1087BP,Amsterdam,4.9912682,52.3583889,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=30702,De Blokkenhut BV,09/30/2009,Aangesloten per 04-12-2015,40,Buitenschoolse opvang,
178163168,Gastouderbureau Purple Puppy,GOB,Amsterdam,12-08-15,2015,geel,,Herengracht 124 128,1015BT,Amsterdam,4.8882722,52.3756605,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Gob/GegevensOKO.jsf?selectedResultId=5052,,,,,,Niet meer geregistreerd
630058532,Omarm mij,KDV,Amsterdam,13-08-15,2015,geel,23606592,Admiraal De Ruijterweg 58 H,1056GL,Amsterdam,4.8614936,52.3713474,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=58758,,05/20/2015,Aangesloten per 04-04-2016,16,Kinderdagverblijf,Geregistreerd
118373134,Kinderdagverblijf Het Amsterdamse Poortje B.V.,KDV,Amsterdam,13-08-15,2015,rood,9860320,Hoptille 176 184,1102PT,Amsterdam,4.9542461,52.3087278,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32009,Kinderdagverblijf Het Amsterdamse Poortje B.V.,01/01/2005,Aangesloten per 31-03-2016,46,Kinderdagverblijf,Geregistreerd
168996716,Brood & Spelen BSO de Kraai,BSO,Amsterdam,14-08-15,2015,geel,31157297,Kraijenhoffstraat 32,1018RL,Amsterdam,4.93019,52.3694125,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=124541,Brood & Spelen Kinderopvang B.V.,01/02/2015,Aangesloten per 04-01-2016,40,Buitenschoolse opvang,
141120496,De Kleine Roos-cr√®che,KDV,Amsterdam,14-08-15,2015,geel,4255852,Lorentzlaan 71,1097KJ,Amsterdam,4.9342076,52.3483967,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31023,,07/06/2013,Aangesloten per 06-01-2016,15,Kinderdagverblijf,Geregistreerd
137239488,kdv de Kinderkeet,KDV,Amsterdam,14-08-15,2015,oranje,22085378,Meibergdreef 9,1105AZ,Amsterdam,4.9575473,52.2942445,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32262,Stichting Kinderopvang AMC,01/01/2005,Aangesloten per 30-12-2015,108,Kinderdagverblijf,Geregistreerd
115677501,De Boerderij,KDV,Amsterdam,14-08-15,2015,oranje,26177439,Liergouw 78,1028BV,Amsterdam,4.9886179,52.3886864,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=112728,,01/14/2014,Aangesloten per 10-03-2016,36,Kinderdagverblijf,Geregistreerd
191759053,Kinderopvang 't Zonnehoekje B.V.,KDV,Amsterdam,17-08-15,2015,oranje,2085380,Paramaribostraat 43 H,1058VG,Amsterdam,4.8542509,52.3605743,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32099,Kinderopvang 't Zonnehoekje B.V.,01/13/2010,Aangesloten per 01-02-2016,14,Kinderdagverblijf,Geregistreerd
166253297,KDV De Hoogvlieger,KDV,Amsterdam,17-08-15,2015,geel,21620849,Pieter de Hoochstraat 80,1071EJ,Amsterdam,4.8850385,52.3551638,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32214,Stichting Kinderopvang Humanitas,01/01/2005,Aangesloten per 14-01-2016,46,Kinderdagverblijf,Geregistreerd
112499946,Nanny Poppins,KDV,Amsterdam,17-08-15,2015,geel,,Ceintuurbaan 306 H,1072GL,Amsterdam,4.8925069,52.3528131,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32699,,,,,,Niet meer geregistreerd
101742605,Kinderdagverblijf Tuintje Regenboog,KDV,Amsterdam,18-08-15,2015,oranje,9034021,Pieter Calandlaan 839,1069SC,Amsterdam,4.799815,52.3517607,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31056,Kinderdagverblijf Tuintje Regenboog,10/06/2008,Aangesloten per 30-03-2016,49,Kinderdagverblijf,Geregistreerd
202469219,Partou BSO Vreeswijkpad 11,BSO,Amsterdam,18-08-15,2015,groen,19590334,Vreeswijkpad 11,1106DV,Amsterdam,4.9834976,52.2976055,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31978,Partou B.V.,01/22/2014,Aangesloten per 29-12-2015,40,Buitenschoolse opvang,
575551501,Tante Cato - BMS,BSO,Amsterdam,19-08-15,2015,geel,26198533,Sandenburch 1 3,1082GN,Amsterdam,4.8795678,52.3257024,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31634,Tante Cato BSO & ZO,04/02/2009,Aangesloten per 26-01-2016,57,Buitenschoolse opvang,
160538452,Partou BSO Sarphatistraat 24,BSO,Amsterdam,19-08-15,2015,geel,,Sarphatistraat 24,1018GK,Amsterdam,4.9061316,52.3605901,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=31841,,,,,,Niet meer geregistreerd
128536111,Hestia Rivierenbuurt B.V.,KDV,Amsterdam,20-08-15,2015,rood,20595603,Uiterwaardenstraat 542,1079AZ,Amsterdam,4.9010162,52.3435287,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=81759,Hestia Rivierenbuurt B.V.,06/09/2011,Aangesloten per 03-02-2016,44,Kinderdagverblijf,Geregistreerd
440633990,KDV 't Sprookjesland Amsterdam B.V.,KDV,Amsterdam,20-08-15,2015,oranje,17387663,Charlotte Brontestraat 46,1102XE,Amsterdam,4.9450019,52.3241574,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31081,KDV 't Sprookjesland Amsterdam B.V.,12/14/2006,Aangesloten per 01-02-2016,29,Kinderdagverblijf,Geregistreerd
280186289,De Kinderster,KDV,Amsterdam,21-08-15,2015,geel,9707840,Krelis Louwenstraat 2,1055KA,Amsterdam,4.8472948,52.3821047,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32502,De Kinderster B.V.,09/29/2015,Aangesloten per 07-04-2016,24,Kinderdagverblijf,Geregistreerd
143346386,Kinderdagverblijf Vlinder Regenboog,KDV,Amsterdam,21-08-15,2015,oranje,27463400,Van Hogendorpstraat 195 H,1051CA,Amsterdam,4.8714498,52.3825716,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=108204,Kinderdagverblijf Vlinder Regenboog B....,06/02/2015,Aangesloten per 03-06-2016,18,Kinderdagverblijf,Geregistreerd
370026913,De Krijtmolen,PSZ,Amsterdam,21-08-15,2015,groen,21963991,Molenwijk 8,1035EE,Amsterdam,4.8918904,52.419868,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=95693,Combiwel Ondernemend Welzijn B.V.,01/01/2010,Aangesloten per 07-01-2016,30,Peuterspeelzaal,Geregistreerd
162385882,Stichting Joodse Kindergemeenschap Cheider,PSZ,Amsterdam,23-08-15,2015,oranje,221910,Zeelandstraat 11,1082BV,Amsterdam,4.8789341,52.3267993,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=96573,Stichting Joodse Kindergemeenschap Cheider,02/15/2009,Aangesloten per 03-12-2015,15,Peuterspeelzaal,Geregistreerd
170292708,BSO Theo Thijssen,BSO,Amsterdam,24-08-15,2015,geel,20987706,Anjeliersstraat 157,1015NG,Amsterdam,4.8806778,52.3771292,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=30726,Brood & Spelen Kinderopvang B.V.,01/09/2014,Aangesloten per 04-01-2016,50,Buitenschoolse opvang,
175961918,Woest Zuid Miranda,BSO,Amsterdam,24-08-15,2015,geel,28276159,De Mirandalaan 9,1079PA,Amsterdam,4.9023221,52.3388889,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=110388,Woest Zuid B.V.,06/11/2013,Aangesloten per 29-12-2015,40,Buitenschoolse opvang,
164816665,Partou BSO Huntum 13A,BSO,Amsterdam,24-08-15,2015,geel,30383153,Huntum 13 a,1102JA,Amsterdam,4.9615073,52.3084827,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=118355,Partou B.V.,03/07/2014,Aangesloten per 29-12-2015,30,Buitenschoolse opvang,
125087044,Kinderopvang Andreas,KDV,Amsterdam,25-08-15,2015,geel,,Louis Bouwmeesterstraat 80,1065KX,Amsterdam,4.8244814,52.352285,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31048,,,,,,Niet meer geregistreerd
255075261,De Elfentuin,KDV,Amsterdam,25-08-15,2015,rood,12341924,Geulstraat 24 H,1078LA,Amsterdam,4.8915106,52.3447838,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31661,De Elfentuin,12/07/2005,Aangesloten per 01-03-2016,12,Kinderdagverblijf,Geregistreerd
155528543,De Elfentuin,KDV,Amsterdam,25-08-15,2015,rood,12341940,Geulstraat 22 H,1078LA,Amsterdam,4.8916423,52.3447934,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31676,De Elfentuin,08/04/2010,Aangesloten per 01-03-2016,14,Kinderdagverblijf,Geregistreerd
423004840,Kindercentrum Wereldkids,KDV,Amsterdam,25-08-15,2015,geel,18175899,Overtoom 338 340,1054JE,Amsterdam,4.8663907,52.3606648,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31822,WereldKids Amsterdam B.V.,06/11/2007,Aangesloten per 27-01-2016,26,Kinderdagverblijf,Geregistreerd
115118196,BSO het Groote Huis,BSO,Amsterdam,26-08-15,2015,geel,21696276,Hygieaplein 7,1076RN,Amsterdam,4.8637516,52.3479353,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=118118,Stichting Kinderopvang Het Kleine Huis,01/06/2014,Aangesloten per 07-12-2015,40,Buitenschoolse opvang,
170016341,Peuterspeelzaal De Eilanden,PSZ,Amsterdam,26-08-15,2015,geel,22573879,Eerste Breeuwersstraat 13,1013MK,Amsterdam,4.8843329,52.3863392,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=118470,Stichting IJsterk Peuterspeelzalen,02/07/2014,Aangesloten per 27-05-2016,16,Peuterspeelzaal,Geregistreerd
119414806,De Kinderster IJburg,KDV,Amsterdam,26-08-15,2015,groen,23053909,Ed Pelsterpark 8,1087EJ,Amsterdam,4.9961703,52.3568234,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=81693,De Kinderster B.V.,08/31/2011,Aangesloten per 07-04-2016,32,Kinderdagverblijf,Geregistreerd
884953774,Partou KDV Bullewijkpad 35,KDV,Amsterdam,27-08-15,2015,geel,,Bullewijkpad 35,1102LC,Amsterdam,4.958414,52.3083655,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32017,,,,,,Niet meer geregistreerd
796570462,Kids & Zo Amstel B.V.,KDV,Amsterdam,27-08-15,2015,groen,18474543,Swammerdamstraat 40 H,1091RV,Amsterdam,4.9076029,52.3575223,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31064,Kids & Zo Amstel B.V.,04/28/2008,Aangesloten per 29-12-2015,41,Kinderdagverblijf,Geregistreerd
160780962,Borboleta KDV,KDV,Amsterdam,28-08-15,2015,oranje,28202422,Van Rensselaerstraat 12,1058XS,Amsterdam,4.8554475,52.3624135,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=112867,Borboleta KDV,01/16/2014,Niet aangesloten,9,Kinderdagverblijf,Geregistreerd
256324359,Peuterschool Buikslotermeer,PSZ,Amsterdam,28-08-15,2015,groen,30279704,Breedveld 7,1025PZ,Amsterdam,4.9357902,52.3962532,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=118948,TintelTuin B.V.,06/23/2014,Niet aangesloten,32,Peuterspeelzaal,Geregistreerd
204294095,Kinderopvang Westendorp,KDV,Amsterdam,28-08-15,2015,geel,23890576,Overschiestraat 168 C,1062XK,Amsterdam,4.83905640830685,52.3489619,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=94311,Smallsteps B.V.,09/24/2014,Aangesloten per 27-01-2016,45,Kinderdagverblijf,Geregistreerd
814000526,VVE de Driemaster,PSZ,Amsterdam,31-08-15,2015,groen,21964106,Binnenvaart 1,1034SG,Amsterdam,4.92086,52.4076995,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=106832,Combiwel Ondernemend Welzijn B.V.,07/06/2013,Aangesloten per 07-01-2016,60,Peuterspeelzaal,Geregistreerd
123263232,VVE De Groeiplaneet,PSZ,Amsterdam,31-08-15,2015,groen,22450884,Oostakkerstraat 56,1066HP,Amsterdam,4.817317,52.3444133,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=98541,Stichting Impuls,01/08/2010,Aangesloten per 12-01-2016,16,Peuterspeelzaal,Geregistreerd
940213692,KinderRijk kinderdagverblijf Binnengasthuisstraat,KDV,Amsterdam,31-08-15,2015,geel,21035458,Binnengasthuisstraat 46,1012ZD,Amsterdam,4.894049,52.3685754,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32192,KinderRijk Dagopvang B.V.,01/01/2015,Aangesloten per 20-01-2016,68,Kinderdagverblijf,Geregistreerd
222219634,AKROS Kinderdagverblijf De Tuimelaar,KDV,Amsterdam,31-08-15,2015,groen,20631847,Baarsjesweg 145,1057HM,Amsterdam,4.8630234,52.3685859,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31875,Akros Kinderopvang,01/01/2005,Aangesloten per 18-12-2015,69,Kinderdagverblijf,Geregistreerd
133827951,BSO De Waterval,BSO,Amsterdam,31-08-15,2015,geel,20988966,Van Hallstraat 10,1051HH,Amsterdam,4.8703917,52.3826751,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=30848,Brood & Spelen Kinderopvang B.V.,01/09/2014,Aangesloten per 04-01-2016,140,Buitenschoolse opvang,
202332123,De Boomsspijker / het Aapje,PSZ,Amsterdam,31-08-15,2015,geel,20867239,Recht Boomssloot 52,1011EC,Amsterdam,4.9034827,52.3719578,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=94287,Stichting IJsterk Peuterspeelzalen,09/08/2012,Aangesloten per 27-05-2016,32,Peuterspeelzaal,Geregistreerd
457180882,VVE Peuterspeelzaal De kleine Reus,PSZ,Amsterdam,31-08-15,2015,groen,23067853,Mijehof 406,1106HW,Amsterdam,4.9685949,52.3000793,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=96464,Swazoom,11/08/2008,Aangesloten per 05-02-2016,32,Peuterspeelzaal,Geregistreerd
890729323,Partou PSZ Zwanebloemlaan 170,PSZ,Amsterdam,31-08-15,2015,groen,19590776,Zwanebloemlaan 170,1087EP,Amsterdam,4.9919462,52.3556695,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=95653,Partou B.V.,01/21/2014,Aangesloten per 29-12-2015,16,Peuterspeelzaal,Geregistreerd
179970641,"Kinderdagverblijf ""Billie""",KDV,Amsterdam,1-09-15,2015,groen,8397252,Westerpark 1 B,1013RR,Amsterdam,4.8816556,52.3857841,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32372,,01/01/2005,Aangesloten per 11-12-2015,52,Kinderdagverblijf,Geregistreerd
691615536,Klaproosje,KDV,Amsterdam,1-09-15,2015,geel,17512735,Prinsengracht 196 H,1016HC,Amsterdam,4.8826288,52.3734526,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32272,Flowerkids B.V.,01/01/2005,Aangesloten per 19-01-2016,44,Kinderdagverblijf,Geregistreerd
938069329,KDV De Groeituin,KDV,Amsterdam,2-09-15,2015,groen,21394989,Hodenpijlkade 4,1058LX,Amsterdam,4.843457,52.3525085,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32127,Impuls Kinderopvang B.V.,01/03/2011,Aangesloten per 11-01-2016,69,Kinderdagverblijf,Geregistreerd
803871594,Kinderopvang Basja,KDV,Amsterdam,2-09-15,2015,geel,19508867,Sloterkade 150 H,1058HN,Amsterdam,4.8519985,52.3513525,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=90859,Smallsteps B.V.,09/24/2014,Aangesloten per 27-01-2016,56,Kinderdagverblijf,Geregistreerd
113367764,Kaleido's,KDV,Amsterdam,2-09-15,2015,rood,,Hoofdweg 235,1057CV,Amsterdam,4.8522958,52.3668932,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=31812,,,,,,Niet meer geregistreerd
112955861,VVE Narcis Querido,PSZ,Amsterdam,2-09-15,2015,groen,25772422,Jan den Haenstraat 41,1055WC,Amsterdam,4.8606341,52.3793786,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=99266,Stichting Impuls,04/02/2015,Aangesloten per 12-01-2016,32,Peuterspeelzaal,Geregistreerd
104978089,De Bevers,PSZ,Amsterdam,2-09-15,2015,geel,20866984,Van Hogendorpplein 11,1051AX,Amsterdam,4.8770345,52.3848879,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=94302,Stichting IJsterk Peuterspeelzalen,10/08/2012,Aangesloten per 27-05-2016,16,Peuterspeelzaal,Geregistreerd
149326233,BSO Nova Zembla,BSO,Amsterdam,3-09-15,2015,groen,30315050,Binnenvaart 1,1034SG,Amsterdam,4.92086,52.4076995,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Bso/GegevensOKO.jsf?selectedResultId=118415,Combiwel Bredeschool B.V.,10/07/2014,Aangesloten per 23-12-2015,20,Buitenschoolse opvang,
193165399,Kinderhonk Nassau,KDV,Amsterdam,3-09-15,2015,rood,23211377,Nassaukade 327,1053LT,Amsterdam,4.875636,52.3686052,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=90951,Kinderhonk Nassau B.V.,03/21/2012,Aangesloten per 18-01-2016,99,Kinderdagverblijf,Geregistreerd
782668409,Kinderdagverblijf De Bibelebontseberg B.V.,KDV,Amsterdam,3-09-15,2015,geel,20396562,Willem Beukelsstraat 42 A,1097CT,Amsterdam,4.9269431,52.3528037,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=30821,Kinderdagverblijf de Bibelebontseberg B.V.,01/01/2005,Aangesloten per 28-12-2015,54,Kinderdagverblijf,Geregistreerd
258488669,KDV Het Groeiland,KDV,Amsterdam,4-09-15,2015,geel,21395306,Ardennenlaan 133,1066MJ,Amsterdam,4.812791,52.3460182,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Kdv/GegevensOKO.jsf?selectedResultId=32129,Impuls Kinderopvang B.V.,01/03/2011,Aangesloten per 11-01-2016,66,Kinderdagverblijf,Geregistreerd
492349393,De Kwebbelaartjes,PSZ,Amsterdam,4-09-15,2015,groen,21918171,Rode Kruisstraat 18,1025KN,Amsterdam,4.9299146,52.3950527,http://www.landelijkregisterkinderopvang.nl/pp/inzien/Oko/Psz/GegevensOKO.jsf?selectedResultId=95694,Combiwel Ondernemend Welzijn B.V.,01/01/2010,Aangesloten per 07-01-2016,30,Peuterspeelzaal,Geregistreerd
