X,Y,gml_id,datum,tijd,identificatieNummeraanduiding,identificatieAdresseerbaarObject,straatnaam,huisnummer,postcode,plaats,activiteitCode,activiteitOmschrijving,huisletter
199800.58,324122.62,V_000011544988_8412,11111111,120150111,882200000000061,882010000000061,Raadhuisplein,1,6371LA,Landgraaf,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
82706,411073,V_000023095806_8425,20110725,162749996,580200000259373,580010000259374,Langeweg,31,3257KC,Ooltgensplaat,8425,Brandweer,
74340,412367,V_000023095814_8425,20110725,162749996,580200000252373,580010000252374,Tramweg,3,3255MB,Oude-Tonge,8425,Brandweer,
183631,552797,V_000020821565_8411,20100614,153239109,51200001242882,51010001242883,Sewei,1,8501SP,Joure,8411,Algemeen overheidsbestuur,
173301.824,581227.885,V_000000207829_8411,20100831,93614003,83200000003429,83010000003617,Dyksterbuorren,16,9036MS,Menaam,8411,Algemeen overheidsbestuur,
168855.552,519306.848,V_000020821557_8411,20100614,153239109,184200000005660,184010000006040,Wijk 3,80,8321GA,Urk,8411,Algemeen overheidsbestuur,
180315,526625,V_000020821549_8411,20100614,153239109,171200000013996,171010000013996,Het Hooiveld,1,8302AE,Emmeloord,8411,Algemeen overheidsbestuur,
159162,576672,V_000020821662_8411,20100614,153239109,72200000307459,72010000307460,Celciusstraat,10,8861NE,Harlingen,8411,Algemeen overheidsbestuur,
188577.075,459178.69,V_000023707941_8411,20111101,122855447,200200000063878,200010000030626,Brinkenbergweg,6,7351BD,Hoenderloo,8411,Algemeen overheidsbestuur,
143986,597735,V_000020821786_8411,20100614,153239109,93200000218716,93010000218717,Dellewal,8,8881EG,West-Terschelling,8411,Algemeen overheidsbestuur,
157323.518,501919.745,V_000020821484_8411,20100614,153239109,995200000765216,995010000765217,Oostvaardersdijk,8,8243PA,Lelystad,8411,Algemeen overheidsbestuur,B
198325.864,459369.15,V_000023707984_8411,20111101,122855447,200200000033241,200010000133270,Leeuwenbergweg,13,7371AL,Loenen,8411,Algemeen overheidsbestuur,
181823.865,474387.321,V_000023707992_8411,20111101,122855447,200200000054706,200010000206790,Uttilochweg,8,3888LK,Uddel,8411,Algemeen overheidsbestuur,
76573,438054,V_000023095830_8425,20110725,162749996,556200000004019,556010000004010,Elektraweg,3,3144CB,Maassluis,8425,Brandweer,
68720.28,444223.45,V_000023095822_8425,20110725,162749996,599200000751577,599010000380180,Planciushof,80,3151GC,Hoek van Holland,8425,Brandweer,
180802.83,321740.75,V_000020639252_8411,20100722,105029884,938200000022703,938010000002238,Beekstraat,51,6231LE,Meerssen,8411,Algemeen overheidsbestuur,
135308.287,590005.684,V_000020821816_8411,20100614,153239109,96200000385418,96010000385419,Havenweg,23,8899BC,Vlieland,8411,Algemeen overheidsbestuur,
78514.147,448836.974,V_000007932960_8412,11111111,120150111,1783200000044073,1783010000044073,Dorpskade,1,2291HN,Wateringen,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
199798.64,322234.37,V_000011544929_8412,11111111,120150111,882200000007905,882010000019165,Voltastraat,22,6372CK,Landgraaf,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
156630.63,576168.062,V_000020821735_8411,20100614,153239109,72200000315682,72010000315681,Nieuwe Willemskade,1,8862PK,Harlingen,8411,Algemeen overheidsbestuur,
184332.959,567305.941,V_000020821859_8411,20100614,153239109,55200000267645,55010000267646,Oedsmawei,32,9001ZJ,Grou,8411,Algemeen overheidsbestuur,
53113.677,407785.129,V_000021750211_8424,20110112,145734923,1676200000516677,1676010000516678,Kerkhof,5,4301BZ,Zierikzee,8424,Politie,
23142.928,372703.146,V_000021750246_8424,20110112,145734923,1714200000773803,1714010000773804,Trageldam,1,4501CX,Oostburg,8424,Politie,
143678,597322,V_000020821778_8411,20100614,153239109,93200000220858,93010000220859,Willem Barentszkade,43,8881BD,West-Terschelling,8411,Algemeen overheidsbestuur,
143484,597121,V_000020821743_8411,20100614,153239109,93200000220490,93010000220491,Brandarisstraat,2,8881AW,West-Terschelling,8411,Algemeen overheidsbestuur,
38888.238,388901.558,V_000021750165_8424,20110112,145734923,654200000015084,654010000009480,Finlandweg,1,4455TE,Nieuwdorp,8424,Politie,
135338,590130,V_000020821824_8411,20100614,153239109,96200000384000,96010000384001,Fortweg,3,8899CC,Vlieland,8411,Algemeen overheidsbestuur,
74092.59,394777.4,V_000021750181_8424,20110112,145734923,716200000763058,716010000021341,Simon Lindhoutstraat,1,4691GA,Tholen,8424,Politie,
245187,564067,V_000013837478_8425,11111111,120150111,1680200000001744,1680010000001330,Spijkerboorsdijk,3,9468CG,Annen,8425,Brandweer,b
55675,389580,V_000021750203_8424,20110112,145734923,678200000015693,678010000001094,Kerkplein,5,4421AA,Kapelle,8424,Politie,
62080.5,366016.2,V_000021750238_8424,20110112,145734923,677200000634623,677010000634624,van der Maelstedeweg,50,4561GT,Hulst,8424,Politie,
252736.846,556714.841,V_000013837435_8425,11111111,120150111,1680200000014549,1680010000013995,Vogelshemweg,20,9514BT,Gasselternijveen,8425,Brandweer,
60914.911,385009.259,V_000021750157_8424,20110112,145734923,703200000257386,703010000039880,Eindje de Rondte,10,4416CS,Kruiningen,8424,Politie,
145772,473242,V_000002106795_8411,11111111,120150111,317200000003978,317010000103978,Zuidersingel,1,3755AZ,Eemnes,8411,Algemeen overheidsbestuur,
43693.335,417103.074,V_000021750173_8424,20110112,145734923,1676200000509873,1676010000509874,Stoofweg,1,4325BA,Renesse,8424,Politie,
121289.662,424293.63,V_000020715382_8425,20100928,143813238,870200000046030,870010000010788,Raadhuislaan,17,4251VS,Werkendam,8425,Brandweer,
71789.75,448853.67,V_000007932944_8412,11111111,120150111,1783200000026755,1783010000026755,Choorstraat,41,2681AP,Monster,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
70791.989,446712.03,V_000007932952_8412,11111111,120150111,1783200000016117,1783010000016117,van Geeststraat,1,2691BE,'s-Gravenzande,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
247126,557740,V_000013837508_8411,11111111,120150111,1680200000004413,1680010000004366,Oelenboom,10,9461VA,Gieten,8411,Algemeen overheidsbestuur,
76685.836,443406.872,V_000007932936_8412,11111111,120150111,1783200000039384,1783010000039384,Hoofdstraat,6,2678CK,De Lier,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
163648.427,496570.804,V_000005394805_8411,11111111,120150111,995200000800720,995010000800721,Talingweg,76,8218NX,Lelystad,8411,Algemeen overheidsbestuur,
158323,446845,V_000000136697_8411,20100603,115827860,1581200000122484,1581010000031912,Rijksstraatweg,46,3956CR,Leersum,8411,Algemeen overheidsbestuur,
147698,451647,V_000000136700_8411,20100603,115827860,1581200000107032,1581010000005331,Bosstraat,1,3971XA,Driebergen-Rijsenburg,8411,Algemeen overheidsbestuur,
103812.88,488465.52,V_000015522407_8412,11111111,120150111,392200000081807,392010000081807,Grote Markt,1,2011RC,Haarlem,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
154502,453131,V_000000136689_8411,20100603,115827860,1581200000114996,1581010000033951,Jacob van Wassenaerlaan,25,3951CM,Maarn,8411,Algemeen overheidsbestuur,
152039.619,449447.267,V_000000136743_8411,20100603,115827860,1581200000115996,1581010000036478,Kerkplein,2,3941HV,Doorn,8411,Algemeen overheidsbestuur,
147243,453375,V_000000136719_8411,20100603,115827860,1581200000124420,1581010000039756,Sportlaan,67,3971NB,Driebergen-Rijsenburg,8411,Algemeen overheidsbestuur,
114401.401,397065.653,V_000025425722_85322,20120806,110851145,758200000071360,758010000069032,Wolfslaardreef,95,4834SN,Breda,85322,Educatie,
131841,447575,V_000021817634_8425,20110120,132019063,353200000005762,353010000005762,Jan van der Heydenweg,244,3401RJ,IJsselstein,8425,Brandweer,
132350.302,456680.019,V_000021817642_8425,20110120,132019063,344200000102788,344010000095290,Belcampostraat,10,3544NG,Utrecht,8425,Brandweer,
125246,490369,V_000021346380_85322,20101116,165925586,363200000346480,363010000888668,J.H. van Heekpad,3,1024BD,Amsterdam,85322,Educatie,
125508.35,462311.05,V_000021817626_8425,20110120,132019063,311200000002145,311010000002145,Sportweg,1,3628AZ,Kockengen,8425,Brandweer,a
153843,452653,V_000000136670_8411,20100603,115827860,1581200000122296,1581010000033445,Raadhuisplein,1,3951XV,Maarn,8411,Algemeen overheidsbestuur,
160432,445635,V_000000136735_8411,20100603,115827860,1581200000107671,1581010000021450,Burg H vd Boschstraat,4,3958CD,Amerongen,8411,Algemeen overheidsbestuur,
122711,486415,V_000000730866_8542,11111111,120150111,363200000237654,363010000777698,Plantage Muidergracht,14,1018TV,Amsterdam,8542,Universitair hoger onderwijs,
122571.515,452681.051,V_000021817650_8425,20110120,132019063,335200000334432,335010000334433,Strick van Linschotenstraat,2,3461EG,Linschoten,8425,Brandweer,
132350.302,456680.019,V_000021817642_8411,20110120,132019063,344200000102788,344010000095290,Belcampostraat,10,3544NG,Utrecht,8411,Algemeen overheidsbestuur,
164145.188,563937.532,V_000022086064_8411,20110223,155958318,64200000134821,64010000134822,Kerkstraat,1,8701HP,Bolsward,8411,Algemeen overheidsbestuur,
121150,486865,V_000000730858_8542,11111111,120150111,363200000536878,363010001166530,Spui,21,1012WX,Amsterdam,8542,Universitair hoger onderwijs,
121150,486865,V_000000730858_8541,11111111,120150111,363200000536878,363010001166530,Spui,21,1012WX,Amsterdam,8541,Niet-universitair hoger onderwijs,
231810.798,481389.98,V_000020751974_8411,20100917,112852942,1742200000039337,1742010000011627,Nijverheidsstraat,25,7461AD,Rijssen,8411,Algemeen overheidsbestuur,
220769.298,477289.44,V_000020751885_8412,20100917,112852942,1742200000031774,1742010000003411,Dijkerhoekseweg,22,7451LV,Holten,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
160472.589,568652.551,V_000022086129_8411,20110223,160317691,710200000165190,710010000165191,Arumerweg,53,8748AB,Witmarsum,8411,Algemeen overheidsbestuur,
158815.347,554712.575,V_000022086196_8411,20110223,160638092,104200000140828,104010000140829,Merk,1,8711CL,Workum,8411,Algemeen overheidsbestuur,
88396,466176,V_000007706030_8412,11111111,120150111,537200000007766,537010000007766,Wassenaarseweg,75,2223LA,Katwijk,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
53066.336,408266.239,V_000001355295_8411,11111111,120150111,1676200000476629,1676010000476630,Laan van St. Hilaire,2,4301SH,Zierikzee,8411,Algemeen overheidsbestuur,
225903.31,477894.838,V_000020752148_8425,20100917,112852942,1742200000043877,1742010000005967,Eg,15,7451XS,Holten,8425,Brandweer,
232086.085,480913.859,V_000020752121_8425,20100917,112852942,1742200000038612,1742010000011125,Molenstalweg,17,7462AE,Rijssen,8425,Brandweer,
70733.0,438092.7,V_000025784560_8411,20121009,101010798,501200002009445,501010002001727,Krabbeweg,1,3231NB,Brielle,8411,Algemeen overheidsbestuur,
83239.203,436531.184,V_000025784404_8411,20121009,101010798,622200000041743,622010000104169,Hoogstraat,26,3131BN,Vlaardingen,8411,Algemeen overheidsbestuur,
71174.16,449448.91,V_000025784390_8411,20121009,101010798,1783200000048590,1783010000048590,Heijdsepad,1,2681VM,Monster,8411,Algemeen overheidsbestuur,B
220841,597723,V_000000605468_8411,11111111,120150111,1663200000002696,1663010000002696,R. Ritzemastraat,2,9965TD,Leens,8411,Algemeen overheidsbestuur,
78223.606,456358.113,V_000025784412_8411,20121009,101010798,518200000589304,518010000589305,Houtrustweg,127,2566HA,'s-Gravenhage,8411,Algemeen overheidsbestuur,
77357,436795,V_000025784439_8411,20121009,101010798,556200000014675,556010000014666,Vlaardingsedijk,8,3143LN,Maassluis,8411,Algemeen overheidsbestuur,
220895,597831,V_000000605476_8411,11111111,120150111,1663200000002707,1663010000002707,R. Ritzemastraat,9,9965TD,Leens,8411,Algemeen overheidsbestuur,F
88161.38,454230.56,V_000025784455_8411,20121009,101010798,1916200000041448,1916010000083747,Wilsveen,2,2266LR,Leidschendam,8411,Algemeen overheidsbestuur,A
91371.52,435944.36,V_000025784447_8411,20121009,101010798,599200000507661,599010000255480,Willem Buytewechstraat,35,3024BK,Rotterdam,8411,Algemeen overheidsbestuur,
76963.09,437668.39,V_000025784471_8411,20121009,101010798,556200000003619,556010000003610,Hoogstraat,17,3142EA,Maassluis,8411,Algemeen overheidsbestuur,
202566.635,319704.45,V_000021032637_8411,20100908,160943688,928200000034620,928010000034620,Markt,33,6461EC,Kerkrade,8411,Algemeen overheidsbestuur,
83719.728,452561.758,V_000025784501_8411,20121009,101010798,1916200000363727,1916010000363726,Hoekweg,52,2275TB,Voorburg,8411,Algemeen overheidsbestuur,
89687.311,437529.97,V_000025784463_8411,20121009,101010798,599200100003979,599010400003796,Abraham van Stolkweg,41,3041JC,Rotterdam,8411,Algemeen overheidsbestuur,
201928.943,319947.553,V_000021032629_8411,20100908,160943688,928200000018008,928010000018008,Hammolenweg,6,6466XV,Kerkrade,8411,Algemeen overheidsbestuur,
72336.931,446396.409,V_000025784498_8411,20121009,101010798,1783200000016847,1783010000016847,Poelkade,18,2691MD,'s-Gravenzande,8411,Algemeen overheidsbestuur,
80289.5,447535.57,V_000025784536_8411,20121009,101010798,1783200000042205,1783010000042205,Zwetkade Noord,1,2291HZ,Wateringen,8411,Algemeen overheidsbestuur,A
81626.472,444320.744,V_000025784528_8411,20121009,101010798,1842200000008236,1842010000008231,Tramkade,30,2636CT,Schipluiden,8411,Algemeen overheidsbestuur,a
76986.879,451752.819,V_000025784552_8411,20121009,101010798,518200000853446,518010000853447,Zichtenburglaan,12,2544EB,'s-Gravenhage,8411,Algemeen overheidsbestuur,
83869.999,448089.999,V_000025784544_8411,20121009,101010798,503200000109914,503010000022046,Kalverbos,24,2611XW,Delft,8411,Algemeen overheidsbestuur,
94042,453834,V_000020637667_86923,20100721,160718305,637200000231632,637010000231633,Brechtzijde,1,2725NR,Zoetermeer,86923,Preventieve gezondheidszorg (geen arbobegeleiding),
88315,468499,V_000007706154_85522,11111111,120150111,537200000000148,537010000000148,Zeeweg,123,2224CD,Katwijk,85522,Kunstzinnige vorming van amateurs (geen dansscholen),
86996.047,435546.367,V_000025784382_8411,20121009,101010798,606200000011315,606010000011315,Geervlietsestraat,50,3114VH,Schiedam,8411,Algemeen overheidsbestuur,
233357.332,581131.661,V_000022681485_8411,20110523,112541069,14200010878771,14010011070665,Cascadeplein,10,9726AD,Groningen,8411,Algemeen overheidsbestuur,
104046.511,489220.813,V_000022681507_8411,20110523,112541069,392200000081641,392010000081641,Kennemerplein,6,2011MJ,Haarlem,8411,Algemeen overheidsbestuur,
190144.043,444390.411,V_000022681493_8411,20110523,112541069,202200000398594,202010000398595,Pels Rijckenstraat,1,6814DK,Arnhem,8411,Algemeen overheidsbestuur,
71586.4,441344.24,V_000025784420_8411,20121009,101010798,599200000387142,599010000134355,Maeslantkeringweg,121,3151ZZ,Hoek van Holland,8411,Algemeen overheidsbestuur,
81575.481,455551.997,V_000022681450_8411,20110523,112541069,518200000512964,518010000512966,Nieuwe Uitleg,1,2514BP,'s-Gravenhage,8411,Algemeen overheidsbestuur,
83224.878,454983.226,V_000022681477_8411,20110523,112541069,518200000713449,518010000713450,Wilhelmina van Pruisenweg,52,2595AN,'s-Gravenhage,8411,Algemeen overheidsbestuur,
161450.617,383904.469,V_000022681523_8411,20110523,112541069,772200000088893,772010000759662,Kennedyplein,5,5611ZS,Eindhoven,8411,Algemeen overheidsbestuur,
0,0,V_000022681515_8411,20110523,112541069,599010000124193,599010000124193,Weena,723,3013AM,Rotterdam,8411,Algemeen overheidsbestuur,
223821,597500,V_000003475328_32991,11111111,120150111,1663200000004722,1663010000004722,Mernaweg,27,9964AP,Wehe-den Hoorn,32991,Sociale werkvoorziening,A
82067.46,455179.18,V_000022681418_8411,20110523,112541069,518200000479179,518010000479182,Rijnstraat,8,2515XP,'s-Gravenhage,8411,Algemeen overheidsbestuur,
140666.672,457100.654,V_000022681426_8411,20110523,112541069,310200000704370,310010000704371,Wilhelminalaan,10,3732GK,De Bilt,8411,Algemeen overheidsbestuur,
81508.62,456065.992,V_000022681442_8411,20110523,112541069,518200000837534,518010000837535,Koningskade,4,2596AA,'s-Gravenhage,8411,Algemeen overheidsbestuur,
0,0,V_000022681469_8411,20110523,112541069,518010000479182,518010000479182,Oranjebuitensingel,90,2511VE,'s-Gravenhage,8411,Algemeen overheidsbestuur,
80642.583,457399.495,V_000022681396_8411,20110523,112541069,518200000436273,518010000436279,Plesmanweg,1,2597JG,'s-Gravenhage,8411,Algemeen overheidsbestuur,
82529.462,455321.976,V_000026572672_8424,20130129,151644285,518200000850217,518010000850218,Juliana van Stolberglaan,4,2595CL,'s-Gravenhage,8424,Politie,
103184.8,438835.3,V_000022544755_8411,20110429,151031785,644200002072268,644010002068749,Dorpsstraat,42,2935AD,Ouderkerk aan den IJssel,8411,Algemeen overheidsbestuur,
125602,485256,V_000000729477_8542,11111111,120150111,363200003683208,363010003684298,Science Park,904,1098XH,Amsterdam,8542,Universitair hoger onderwijs,
81591.805,456370.014,V_000022681434_8411,20110523,112541069,518200000465051,518010000465052,Jan van Nassaustraat,125,2596BS,'s-Gravenhage,8411,Algemeen overheidsbestuur,
122060.495,400235.365,V_000000476668_8412,11111111,120150111,784200000008353,784010000007958,Raadhuisplein,1,5121JX,Rijen,8412,"Openbaar bestuur op het gebied van gezondheidszorg, onderwijs, cultuur en welzijn (geen sociale verzekeringen)",
