collection_time,source_url,name,url_nationale_ombudsman
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,DCMR Milieudienst Rijnmond (gemeenschappelijke regeling),https://www.nationaleombudsman.nl/instanties/dcmr-milieudienst-rijnmond-gemeenschappelijke-regeling
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,De Jeugd- & Gezinsbeschermers,https://www.nationaleombudsman.nl/instanties/de-jeugd-gezinsbeschermers
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,De Onderzoeksraad voor Veiligheid,https://www.nationaleombudsman.nl/instanties/de-onderzoeksraad-voor-veiligheid
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,De Stichting Rechtsherstel Sinti en Roma,https://www.nationaleombudsman.nl/instanties/de-stichting-rechtsherstel-sinti-en-roma
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Deskundigencommissie Regeling Nadeelcompensatie V&W 1999,https://www.nationaleombudsman.nl/instanties/deskundigencommissie-regeling-nadeelcompensatie-vw-1999
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Diamant-groep,https://www.nationaleombudsman.nl/instanties/diamant-groep
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Dienst Justis,https://www.nationaleombudsman.nl/instanties/dienst-justis
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Dienst Justitiële Inrichtingen (DJI),https://www.nationaleombudsman.nl/instanties/dienst-justitiele-inrichtingen-dji
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Dienst Sociale Werkvoorziening Rijswijk en omstreken,https://www.nationaleombudsman.nl/instanties/dienst-sociale-werkvoorziening-rijswijk-en-omstreken
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Dienst Sociale Zaken en Werkgelegenheid Noardwest Fryslân,https://www.nationaleombudsman.nl/instanties/dienst-sociale-zaken-en-werkgelegenheid-noardwest-fryslan
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Dienst wegverkeer (RDW),https://www.nationaleombudsman.nl/instanties/dienst-wegverkeer-rdw
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,"Dienst Werkbedrijf voor gesubsidieerde arbeid, activering en trajecten Midden-Langstraat",https://www.nationaleombudsman.nl/instanties/dienst-werkbedrijf-voor-gesubsidieerde-arbeid-activering-en-trajecten-midden-langstraat
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,DNB (De Nederlandsche Bank N.V.) (niet over de uitvoering van wettelijke taken),https://www.nationaleombudsman.nl/instanties/dnb-de-nederlandsche-bank-nv
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,DNV,https://www.nationaleombudsman.nl/instanties/dnv
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Douane (valt onder Belastingdienst),https://www.nationaleombudsman.nl/instanties/douane-valt-onder-belastingdienst
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Drechtsteden (Gemeenschappelijke Regeling),https://www.nationaleombudsman.nl/instanties/drechtsteden-gemeenschappelijke-regeling
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,DUO (Dienst Uitvoering Onderwijs voorheen de IB-Groep),https://www.nationaleombudsman.nl/instanties/duo-dienst-uitvoering-onderwijs-voorheen-de-ib-groep
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,European Certification Bureau Nederland B.V.,https://www.nationaleombudsman.nl/instanties/european-certification-bureau-nederland-bv
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Examenbureau van de Nederlandse Orde van Accountants-administratieconsulenten,https://www.nationaleombudsman.nl/instanties/examenbureau-van-de-nederlandse-orde-van-accountants-administratieconsulenten
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Examenbureau voor Accountants-Administratieconsulenten,https://www.nationaleombudsman.nl/instanties/examenbureau-voor-accountants-administratieconsulenten
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Examencommissie certificaatloodsen,https://www.nationaleombudsman.nl/instanties/examencommissie-certificaatloodsen
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Examencommissie SPD bedrijfsadministratie,https://www.nationaleombudsman.nl/instanties/examencommissie-spd-bedrijfsadministratie
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Examencommissie voor amateurradiozendexamens,https://www.nationaleombudsman.nl/instanties/examencommissie-voor-amateurradiozendexamens
06/09/2016 22:16:36,https://www.nationaleombudsman.nl/overheidsinstanties,Examencommissie voor maritieme radiocommunicatie,https://www.nationaleombudsman.nl/instanties/examencommissie-voor-maritieme-radiocommunicatie
