collection_time,source_url,organisatienaam,oin,afgifte_datum
06/09/2016 23:07:19,https://register.digikoppeling.nl/overview/index?searchText=&offset=330&max=30&sort=sortName&order=asc,Gemeente Oud-Beijerland,00000001001877367000,20-05-2014
06/09/2016 23:07:19,https://register.digikoppeling.nl/overview/index?searchText=&offset=330&max=30&sort=sortName&order=asc,Gemeente Oude IJsselstreek,00000001813587219000,20-07-2011
06/09/2016 23:07:19,https://register.digikoppeling.nl/overview/index?searchText=&offset=330&max=30&sort=sortName&order=asc,Gemeente Ouder-Amstel,00000001001900687000,21-02-2011
06/09/2016 23:07:19,https://register.digikoppeling.nl/overview/index?searchText=&offset=330&max=30&sort=sortName&order=asc,Gemeente Oudewater,00000001001721689000,12-03-2013
06/09/2016 23:07:19,https://register.digikoppeling.nl/overview/index?searchText=&offset=330&max=30&sort=sortName&order=asc,Gemeente Overbetuwe,00000001809032375000,30-06-2009
06/09/2016 23:07:19,https://register.digikoppeling.nl/overview/index?searchText=&offset=330&max=30&sort=sortName&order=asc,Gemeente Papendrecht,00000001001919775000,08-10-2009
06/09/2016 23:07:19,https://register.digikoppeling.nl/overview/index?searchText=&offset=330&max=30&sort=sortName&order=asc,Gemeente Peel en Maas,00000001821535821000,18-07-2013
06/09/2016 23:07:19,https://register.digikoppeling.nl/overview/index?searchText=&offset=330&max=30&sort=sortName&order=asc,Gemeente Pekela,00000001800115880000,08-09-2010
06/09/2016 23:07:19,https://register.digikoppeling.nl/overview/index?searchText=&offset=330&max=30&sort=sortName&order=asc,Gemeente Pijnacker-Nootdorp,00000001810258997000,30-07-2012
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Purmerend,00000001001801582000,17-12-2013
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Putten,00000001001831227000,15-11-2010
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Raalte,00000001809249145000,28-05-2014
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Reimerswaal,00000001001598843000,17-08-2012
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Renkum,00000001001202698000,25-11-2013
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Renswoude,00000001001104512000,15-10-2013
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Reusel-De Mierden,00000001001902866000,28-10-2011
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Rheden,00000001001202637000,05-01-2010
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Rhenen,00000001001104500000,07-05-2014
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Ridderkerk,00000001001877410000,26-08-2010
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Rijnwaarden,00000001007326117000,17-02-2012
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Rijnwoude,00000001009815855000,26-06-2012
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Rijssen-Holten,00000001001584169000,24-02-2010
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Rijswijk,00000001001527812000,08-12-2009
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Roerdalen,00000001816963265000,23-08-2012
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Roermond,00000001816963186000,02-10-2009
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Roosendaal,00000001001522644000,13-12-2011
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Rotterdam,00000001001876387000,16-02-2009
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Rozendaal,00000001001202662000,08-02-2010
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Rucphen,00000001001522668000,31-12-2013
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Schagen,00000001823646518000,17-08-2010
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Scherpenzeel,00000001001104469000,15-01-2014
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Schiedam,00000001002539780000,18-06-2013
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Schiermonnikoog,00000001002017428000,28-11-2013
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Schijndel,00000001001709239000,03-11-2009
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Schinnen,00000001001730472000,03-01-2014
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Schouwen-Duiveland,00000001805237501000,23-04-2010
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Simpelveld,00000001001737168000,25-10-2010
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Sint Anthonis,00000001802351724000,10-12-2013
06/09/2016 23:07:22,https://register.digikoppeling.nl/overview/index?searchText=&offset=360&max=30&sort=sortName&order=asc,Gemeente Sint-Michielsgestel,00000001001709197000,18-12-2013
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Sint-Oedenrode,00000001001709215000,19-12-2013
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Sittard-Geleen,00000001001906562000,06-06-2013
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Sliedrecht,00000001001921265000,16-10-2009
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Slochteren,00000001001903548000,24-09-2010
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Sluis,00000001811046321000,10-12-2013
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Smallingerland,00000001001022799000,10-07-2013
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Soest,00000001001739682000,01-02-2013
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Someren,00000001001600345000,13-10-2009
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Son en Breugel,00000001001902921000,28-11-2013
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Stadskanaal,00000001001374564000,14-10-2014
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Stede Broec,00000001004620732000,20-06-2014
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Steenbergen,00000001805329419000,12-08-2010
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Steenwijkerland,00000001809249066000,15-09-2011
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Stein,00000001001731105000,08-11-2013
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Stichtse Vecht,00000001823214527000,25-11-2014
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Strijen,00000001001877422000,01-04-2010
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Sudwest Fryslan,00000001823288444000,10-05-2011
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Ten Boer,00000001001220615000,20-05-2014
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Terneuzen,00000001810965148000,08-12-2011
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Terschelling,00000001001608861000,14-11-2013
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Texel,00000001002000155000,06-06-2012
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Teylingen,00000001814927233000,02-12-2013
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Tholen,00000001001726006000,25-06-2013
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Tiel,00000001001101857000,13-10-2014
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Tilburg,00000001001172773000,09-03-2010
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Tubbergen,00000001002172859000,13-10-2010
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Twenterand,00000001001584170000,26-01-2011
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Tynaarlo,00000001806298649000,10-05-2010
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Tytsjerksteradiel,00000001001905776000,10-05-2010
06/09/2016 23:07:26,https://register.digikoppeling.nl/overview/index?searchText=&offset=390&max=30&sort=sortName&order=asc,Gemeente Uden,00000001001160928000,20-03-2014
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Uitgeest,00000001001999321000,30-10-2013
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Uithoorn,00000001001900651000,17-07-2013
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Urk,00000001001892009000,12-06-2014
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Utrecht,00000001002220647000,13-07-2012
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Utrechtse Heuvelrug,00000001814994386000,21-06-2013
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Vaals,00000001001737211000,30-10-2013
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Valkenburg aan de Geul,00000001001910760000,01-11-2013
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Valkenswaard,00000001001902933000,28-02-2011
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Veendam,00000001001374527000,08-10-2010
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Veenendaal,00000001001104470000,22-01-2013
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Veere,00000001805307631000,24-01-2011
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Veghel,00000001001160953000,27-09-2010
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Veldhoven,00000001001902957000,24-06-2013
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Velsen,00000001002587439000,29-06-2010
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Venlo,00000001001567834000,21-07-2010
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Venray,00000001001567731000,12-01-2012
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Vianen,00000001062000561000,02-05-2013
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Vlaardingen,00000001001320270000,11-11-2009
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Vlagtwedde,00000001001374588000,08-01-2014
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Vlieland,00000001001608885000,31-10-2013
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Vlissingen,00000001001710369000,12-02-2014
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Voerendaal,00000001001731361000,07-09-2010
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Voorschoten,00000001001797621000,01-09-2010
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Voorst,00000001001299967000,11-06-2012
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Vught,00000001001709240000,23-04-2013
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Waalre,00000001001902982000,15-05-2013
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Waalwijk,00000001003067889000,15-10-2013
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Waddinxveen,00000001001998389000,25-11-2013
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Wageningen,00000001001104536000,10-07-2014
06/09/2016 23:07:29,https://register.digikoppeling.nl/overview/index?searchText=&offset=420&max=30&sort=sortName&order=asc,Gemeente Wassenaar,00000001001527903000,06-03-2014
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Waterland,00000001008340560000,30-11-2010
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Weert,00000001001116046000,18-07-2013
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Weesp,00000001001997634000,03-02-2014
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Werkendam,00000001805314714000,14-10-2011
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente West Maas en Waal,00000001001103465000,23-07-2014
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Westerveld,00000001806298844000,18-10-2012
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Westervoort,00000001001202601000,19-12-2013
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Westland,00000001812579446000,23-10-2012
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Weststellingwerf,00000001002072117000,14-10-2010
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Westvoorne,00000001004999459000,23-07-2014
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Wierden,00000001001584182000,06-03-2013
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Wijchen,00000001001096874000,17-11-2009
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Wijdemeren,00000001810115013000,30-10-2013
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Wijk bij Duurstede,00000001002691760000,30-09-2013
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Winsum,00000001009845057000,04-07-2013
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Winterswijk,00000001001974658000,08-03-2011
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Woensdrecht,00000001805329456000,20-03-2014
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Woerden,00000001001721860000,24-04-2013
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Wormerland,00000001009352181000,24-08-2012
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Woudenberg,00000001002508679000,23-07-2014
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Woudrichem,00000001002707718000,18-07-2013
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Zaanstad,00000001003148889000,10-01-2012
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Zaltbommel,00000001807288111000,29-09-2010
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Zandvoort,00000001001509962000,03-01-2013
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Zederik,00000001007589827000,27-04-2010
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Zeewolde,00000001006462455000,19-12-2013
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Zeist,00000001002692016000,27-01-2012
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Zevenaar,00000001001202649000,23-01-2014
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Zoetermeer,00000001001527927000,26-08-2010
06/09/2016 23:07:32,https://register.digikoppeling.nl/overview/index?searchText=&offset=450&max=30&sort=sortName&order=asc,Gemeente Zoeterwoude,00000001001797839000,22-10-2013
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Gemeente Zuidhorn,00000001009687099000,07-02-2011
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Gemeente Zuidplas,00000001821515160000,20-07-2011
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Gemeente Zundert,00000001805329468000,20-04-2012
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Gemeente Zutphen,00000001813584620000,03-07-2013
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Gemeente Zwartewaterland,00000001809249182000,10-06-2013
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Gemeente Zwijndrecht,00000001002118890000,08-10-2009
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Gemeente Zwolle,00000001001900249000,22-12-2008
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Gemeente het Bildt,00000001001613996000,16-12-2009
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Gemeente staphorst,00000001001274739000,04-03-2013
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Gemeentelijk Belastingkantoor Twente,00000001819754444000,01-11-2012
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Geneeskundige Gezondheidsdienst Zuid Limburg,00000001816994055000,04-12-2014
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Gerechtshof 's-Hertogenbosch,00000004000000036000,15-11-2010
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Gerechtshof Amsterdam,00000004000000046000,29-11-2010
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Gerechtshof Arnhem,00000004000000064000,29-12-2010
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Gerechtshof Den Haag,00000004000000056000,13-12-2010
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Gerechtshof Leeuwarden,00000004000000068000,21-12-2010
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Gerrechtshof Arnhem-Leeuwarden,00000004000000147000,25-07-2012
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Grid NV.,00000001853741256000,27-01-2015
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Hefpunt,00000001818374925000,30-05-2013
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Het Gegevenshuis,00000001855370944000,02-11-2015
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Het Utrechts Archief,00000001807024594000,13-01-2015
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Het Waterschapshuis,00000001852259190000,04-03-2013
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Historisch Centrum Overijssel,00000001809485072000,01-06-2016
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Hoge Raad der Nederlanden,00000004000000009000,04-08-2010
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Hoogheemraadschap De Stichtse Rijnlanden,00000001802139097000,01-08-2013
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Hoogheemraadschap Hollands Noorderkwartier,00000001811336487000,23-12-2014
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Hoogheemraadschap van Delfland,00000001001569739000,24-02-2014
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Hoogheemraadschap van Rijnland,00000001813766928000,25-02-2014
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Hoogheemraadschap van Schieland en de Krimpenerwaard,00000001813648762000,27-03-2014
06/09/2016 23:07:35,https://register.digikoppeling.nl/overview/index?searchText=&offset=480&max=30&sort=sortName&order=asc,Huurcommissie,00000004000000061000,22-12-2010
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,ISD Kompas,00000001810794652000,27-08-2014
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,ISD Noordoost,00000001815100553000,26-06-2012
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,ISGO,00000001802225731000,06-10-2009
06/09/2016 23:07:38,https://register.digikoppeling.nl/overview/index?searchText=&offset=510&max=30&sort=sortName&order=asc,Immigratie en Naturalisatie Dienst,00000004000000012000,06-10-2010
