collection_date,owms_label,owms_uri,don_uri,don_label,afkorting,endDate,parent,type,opvolger_label
24/08/2016,Nederlandse Zorgautoriteit,http://standaarden.overheid.nl/owms/terms/nza,,,NZa,,"http://standaarden.overheid.nl/owms/terms/Ministerie_van_Volksgezondheid,_Welzijn_en_Sport",Zelfstandig bestuursorgaan,
24/08/2016,Obdam,http://standaarden.overheid.nl/owms/terms/Obdam_(gemeente),https://data.overheid.nl/overheidsorganisatie/obdam,Obdam,,31/12/06,,Gemeente,Koggenland
24/08/2016,Octrooicentrum Nederland,http://standaarden.overheid.nl/owms/terms/Octrooicentrum_Nederland,,,,31/12/09,http://standaarden.overheid.nl/owms/terms/Ministerie_van_Economische_Zaken,Dienst,Agentschap NL
24/08/2016,Omgevingsdienst Achterhoek,http://standaarden.overheid.nl/owms/terms/odach,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Omgevingsdienst Brabant Noord,http://standaarden.overheid.nl/owms/terms/odbrnrd,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Omgevingsdienst Flevoland en Gooi en Vechtstreek,http://standaarden.overheid.nl/owms/terms/odflgvs,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Omgevingsdienst Groningen,http://standaarden.overheid.nl/owms/terms/odgron,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Omgevingsdienst Haaglanden,http://standaarden.overheid.nl/owms/terms/ODHL,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Omgevingsdienst IJmond,http://standaarden.overheid.nl/owms/terms/odijm,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Omgevingsdienst Midden-Holland,http://standaarden.overheid.nl/owms/terms/odmh,https://data.overheid.nl/overheidsorganisatie/omgevingsdienst-midden-holland,Omgevingsdienst Midden-Holland,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Omgevingsdienst Noord-Veluwe,http://standaarden.overheid.nl/owms/terms/odnrdvel,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Omgevingsdienst Regio Nijmegen,http://standaarden.overheid.nl/owms/terms/odrnijm,,,ODRN,,,Regionaal samenwerkingsorgaan,
24/08/2016,Omgevingsdienst Rivierenland,http://standaarden.overheid.nl/owms/terms/odrrivl,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Omgevingsdienst Regio Utrecht,http://standaarden.overheid.nl/owms/terms/ODRU,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Omgevingsdienst de Vallei,http://standaarden.overheid.nl/owms/terms/odvallei,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Omgevingsdienst Veluwe IJssel,http://standaarden.overheid.nl/owms/terms/odvelijs,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Omgevingsdienst West-Holland,http://standaarden.overheid.nl/owms/terms/odwhol,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Omgevingsdienst Zuidoost-Brabant,http://standaarden.overheid.nl/owms/terms/odzobr,https://data.overheid.nl/overheidsorganisatie/omgevingsdienst-zuidoost-brabant,Omgevingsdienst Zuidoost-Brabant,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Oegstgeest,http://standaarden.overheid.nl/owms/terms/Oegstgeest_(gemeente),https://data.overheid.nl/overheidsorganisatie/oegstgeest,Oegstgeest,,,,Gemeente,
24/08/2016,Omgevingsdienst Flevoland & Gooi en Vechtstreek,http://standaarden.overheid.nl/owms/terms/OFGV,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Oirschot,http://standaarden.overheid.nl/owms/terms/Oirschot_(gemeente),https://data.overheid.nl/overheidsorganisatie/oirschot,Oirschot,,,,Gemeente,
24/08/2016,Oisterwijk,http://standaarden.overheid.nl/owms/terms/Oisterwijk_(gemeente),https://data.overheid.nl/overheidsorganisatie/oisterwijk,Oisterwijk,,,,Gemeente,
24/08/2016,Oldambt,http://standaarden.overheid.nl/owms/terms/Oldambt,,,,,,Gemeente,
24/08/2016,Oldebroek,http://standaarden.overheid.nl/owms/terms/Oldebroek_(gemeente),https://data.overheid.nl/overheidsorganisatie/oldebroek,Oldebroek,,,,Gemeente,
24/08/2016,Oldenzaal,http://standaarden.overheid.nl/owms/terms/Oldenzaal_(gemeente),https://data.overheid.nl/overheidsorganisatie/oldenzaal,Oldenzaal,,,,Gemeente,
24/08/2016,Olst,http://standaarden.overheid.nl/owms/terms/Olst_(gemeente),https://data.overheid.nl/overheidsorganisatie/olst,Olst,,25/03/02,,Gemeente,Olst-Wijhe
24/08/2016,Olst-Wijhe,http://standaarden.overheid.nl/owms/terms/Olst-Wijhe,,,,,,Gemeente,
24/08/2016,Omgevingsdienst regio Arnhem,http://standaarden.overheid.nl/owms/terms/Omgevingsdienst_regio_Arnhem,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Omgevingsdienst Zuid-Holland Zuid,http://standaarden.overheid.nl/owms/terms/Omgevingsdienst_Zuid-Holland_Zuid,,,OZHZ,,,Regionaal samenwerkingsorgaan,
24/08/2016,Ommen,http://standaarden.overheid.nl/owms/terms/Ommen,,,,,,Gemeente,
24/08/2016,Omgevingsdienst Midden- en West-Brabant,http://standaarden.overheid.nl/owms/terms/omwb,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Onafhankelijke Post- en Telecommunicatie Autoriteit,http://standaarden.overheid.nl/owms/terms/Onafhankelijke_Post-_en_Telecommunicatie_Autoriteit,,,,31/03/13,,Zelfstandig bestuursorgaan,Autoriteit Consument en Markt
24/08/2016,Onderbanken,http://standaarden.overheid.nl/owms/terms/Onderbanken,,,,,,Gemeente,
24/08/2016,"Onderlinge Waarborg Maatschappij ""MAAV""",http://standaarden.overheid.nl/owms/terms/Onderlinge_Waarborg_Maatschappij_MAAV,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Onderwijsraad,http://standaarden.overheid.nl/owms/terms/Onderwijsraad,,,,,,Adviescollege,
24/08/2016,Onderzoeksraad voor veiligheid,http://standaarden.overheid.nl/owms/terms/Onderzoeksraad_voor_veiligheid,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Oost Gelre,http://standaarden.overheid.nl/owms/terms/Oost_Gelre,,,,,,Gemeente,
24/08/2016,Oostburg,http://standaarden.overheid.nl/owms/terms/Oostburg_(gemeente),https://data.overheid.nl/overheidsorganisatie/oostburg,Oostburg,,31/12/02,,Gemeente,Sluis
24/08/2016,Oosterhout,http://standaarden.overheid.nl/owms/terms/Oosterhout_(gemeente),https://data.overheid.nl/overheidsorganisatie/oosterhout,Oosterhout,,,,Gemeente,
24/08/2016,Oostflakkee,http://standaarden.overheid.nl/owms/terms/Oostflakkee_(gemeente),https://data.overheid.nl/overheidsorganisatie/oostflakkee,Oostflakkee,,31/12/12,,Gemeente,Goeree-Overflakkee
24/08/2016,Ooststellingwerf,http://standaarden.overheid.nl/owms/terms/Ooststellingwerf,,,,,,Gemeente,
24/08/2016,Oostzaan,http://standaarden.overheid.nl/owms/terms/Oostzaan_(gemeente),https://data.overheid.nl/overheidsorganisatie/oostzaan,Oostzaan,,,,Gemeente,
24/08/2016,Ootmarsum,http://standaarden.overheid.nl/owms/terms/Ootmarsum_(gemeente),https://data.overheid.nl/overheidsorganisatie/ootmarsum,Ootmarsum,,31/12/00,,Gemeente,Denekamp
24/08/2016,Openbaar Ministerie,http://standaarden.overheid.nl/owms/terms/Openbaar_Ministerie,,,OM,,http://standaarden.overheid.nl/owms/terms/Ministerie_van_Justitie,Dienst,
24/08/2016,Openbare academische ziekenhuizen (Cluster),http://standaarden.overheid.nl/owms/terms/Openbare_academische_ziekenhuizen_(Cluster),,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Opmeer,http://standaarden.overheid.nl/owms/terms/Opmeer,,,,,,Gemeente,
24/08/2016,Opsterland,http://standaarden.overheid.nl/owms/terms/Opsterland,,,,,,Gemeente,
24/08/2016,ISD Optimisd,http://standaarden.overheid.nl/owms/terms/Optimisd,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Orde van Octrooigemachtigden,http://standaarden.overheid.nl/owms/terms/Orde_van_Octrooigemachtigden,,,,,,Openbaar Lichaam,
24/08/2016,Organisatie ter Verbetering van de Binnenvisserij,http://standaarden.overheid.nl/owms/terms/Organisatie_ter_Verbetering_van_de_Binnenvisserij,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Oss,http://standaarden.overheid.nl/owms/terms/Oss_(gemeente),https://data.overheid.nl/overheidsorganisatie/oss,Oss,,,,Gemeente,
24/08/2016,Oud-Beijerland,http://standaarden.overheid.nl/owms/terms/Oud-Beijerland_(gemeente),https://data.overheid.nl/overheidsorganisatie/oud-beijerland,Oud-Beijerland,,,,Gemeente,
24/08/2016,Oude IJsselstreek,http://standaarden.overheid.nl/owms/terms/Oude_IJsselstreek,,,,,,Gemeente,
24/08/2016,Ouder-Amstel,http://standaarden.overheid.nl/owms/terms/Ouder-Amstel_(gemeente),https://data.overheid.nl/overheidsorganisatie/ouder-amstel,Ouder-Amstel,,,,Gemeente,
24/08/2016,Ouderkerk,http://standaarden.overheid.nl/owms/terms/Ouderkerk,,,,31/12/14,,Gemeente,Krimpenerwaard
24/08/2016,Oudewater,http://standaarden.overheid.nl/owms/terms/Oudewater_(gemeente),https://data.overheid.nl/overheidsorganisatie/oudewater,Oudewater,,,,Gemeente,
24/08/2016,OVER-gemeenten,http://standaarden.overheid.nl/owms/terms/OVER-gemeenten,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Overbetuwe,http://standaarden.overheid.nl/owms/terms/Overbetuwe,,,,,,Gemeente,
24/08/2016,Overheid heeft Antwoord,http://standaarden.overheid.nl/owms/terms/Overheid_heeft_Antwoord,,,,,,Overheidsorganisatie,
24/08/2016,Overijssel,http://standaarden.overheid.nl/owms/terms/Overijssel,https://data.overheid.nl/overheidsorganisatie/overijssel,Overijssel,,,,Provincie,
24/08/2016,P-Direkt,http://standaarden.overheid.nl/owms/terms/P-Direkt,,,,,http://standaarden.overheid.nl/owms/terms/Ministerie_van_Binnenlandse_Zaken_en_Koninkrijksrelaties,Dienst,
24/08/2016,Papendrecht,http://standaarden.overheid.nl/owms/terms/Papendrecht_(gemeente),https://data.overheid.nl/overheidsorganisatie/papendrecht,Papendrecht,,,,Gemeente,
24/08/2016,Paresto,http://standaarden.overheid.nl/owms/terms/Paresto,,,,,http://standaarden.overheid.nl/owms/terms/Ministerie_van_Defensie,Dienst,
24/08/2016,Parkstad Limburg,http://standaarden.overheid.nl/owms/terms/Parkstad_Limburg,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,PAUW-bedrijven,http://standaarden.overheid.nl/owms/terms/PAUW-bedrijven,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Planbureau voor de Leefomgeving,http://standaarden.overheid.nl/owms/terms/pbl,https://data.overheid.nl/overheidsorganisatie/planbureau-voor-de-leefomgeving,Planbureau voor de leefomgeving,,,,Adviescollege,
24/08/2016,Publieke Dienstverlening op de Kaart,http://standaarden.overheid.nl/owms/terms/pdok,,,,31/12/12,,Regionaal samenwerkingsorgaan,
24/08/2016,Peel en Maas,http://standaarden.overheid.nl/owms/terms/Peel_en_Maas,,,,,,Gemeente,
24/08/2016,Pekela,http://standaarden.overheid.nl/owms/terms/Pekela,,,,,,Gemeente,
24/08/2016,Pensioen- en Uitkeringsraad,http://standaarden.overheid.nl/owms/terms/Pensioen-_en_Uitkeringsraad,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Publieke Gezondheid & Zorg Groningen,http://standaarden.overheid.nl/owms/terms/pgzgron,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,PIANOo,http://standaarden.overheid.nl/owms/terms/pianoo,https://data.overheid.nl/overheidsorganisatie/pianoo-expertisecentrum-aanbesteden,PIANOo Expertisecentrum Aanbesteden,,,http://standaarden.overheid.nl/owms/terms/Ministerie_van_Economische_Zaken,Dienst,
24/08/2016,Pijnacker,http://standaarden.overheid.nl/owms/terms/Pijnacker_(gemeente),https://data.overheid.nl/overheidsorganisatie/pijnacker,Pijnacker,,31/12/01,,Gemeente,Pijnacker-Nootdorp
24/08/2016,Pijnacker-Nootdorp,http://standaarden.overheid.nl/owms/terms/Pijnacker-Nootdorp,,,,,,Gemeente,
24/08/2016,Plantenziektenkundige Dienst,http://standaarden.overheid.nl/owms/terms/Plantenziektenkundige_Dienst,,,PD,18/02/12,"http://standaarden.overheid.nl/owms/terms/Ministerie_van_Landbouw,_Natuur_en_Voedselkwaliteit",Dienst,Nederlandse Voedsel- en Warenautoriteit
24/08/2016,Plusteam,http://standaarden.overheid.nl/owms/terms/plstm,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Politie,http://standaarden.overheid.nl/owms/terms/Politie,,,,,http://standaarden.overheid.nl/owms/terms/Ministerie_van_Binnenlandse_Zaken_en_Koninkrijksrelaties,Dienst,
24/08/2016,Postbus 51,http://standaarden.overheid.nl/owms/terms/Postbus_51,,,,,,Overheidsorganisatie,
24/08/2016,Productschap Diervoeder,http://standaarden.overheid.nl/owms/terms/Productschap_Diervoeder,,,,,,Openbaar Lichaam,
24/08/2016,Productschap Dranken,http://standaarden.overheid.nl/owms/terms/Productschap_Dranken,,,,,,Openbaar Lichaam,
24/08/2016,"Productschap Granen, Zaden en Peulvruchten","http://standaarden.overheid.nl/owms/terms/Productschap_Granen,_Zaden_en_Peulvruchten",,,,,,Openbaar Lichaam,
24/08/2016,"Productschap Margarine, Vetten en Oliën","http://standaarden.overheid.nl/owms/terms/Productschap_Margarine,_Vetten_en_Olien",,,,,,Openbaar Lichaam,
24/08/2016,Productschap Tuinbouw,http://standaarden.overheid.nl/owms/terms/Productschap_Tuinbouw,,,,,,Openbaar Lichaam,
24/08/2016,Productschap Vis,http://standaarden.overheid.nl/owms/terms/Productschap_Vis,,,,,,Openbaar Lichaam,
24/08/2016,Productschap Wijn,http://standaarden.overheid.nl/owms/terms/Productschap_Wijn,,,,,,Openbaar Lichaam,
24/08/2016,Productschap Zuivel,http://standaarden.overheid.nl/owms/terms/Productschap_Zuivel,,,,,,Openbaar Lichaam,
24/08/2016,"Productschappen Vee, Vlees en Eieren","http://standaarden.overheid.nl/owms/terms/Productschappen_Vee,_Vlees_en_Eieren",,,PVE,,,Openbaar Lichaam,
24/08/2016,Projectbureau Kansspelen,http://standaarden.overheid.nl/owms/terms/Projectbureau_Kansspelen,,,,,,Overheidsorganisatie,
24/08/2016,Purmerend,http://standaarden.overheid.nl/owms/terms/Purmerend_(gemeente),https://data.overheid.nl/overheidsorganisatie/purmerend,Purmerend,,,,Gemeente,
24/08/2016,Putten,http://standaarden.overheid.nl/owms/terms/Putten_(gemeente),https://data.overheid.nl/overheidsorganisatie/putten,Putten,,,,Gemeente,
24/08/2016,Raad van deskundigen voor de nationale standaarden,http://standaarden.overheid.nl/owms/terms/Raad_van_deskundigen_voor_de_nationale_standaarden,,,,,,Adviescollege,
24/08/2016,Raad van State,http://standaarden.overheid.nl/owms/terms/Raad_van_State,,,,,,Hoog College van Staat,
24/08/2016,"Raad van State, afdeling bestuursrechtspraak","http://standaarden.overheid.nl/owms/terms/Raad_van_State,_afdeling_bestuursrechtspraak",,,,,,Rechterlijke macht,
24/08/2016,Raad voor Accreditatie,http://standaarden.overheid.nl/owms/terms/Raad_voor_Accreditatie,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Raad voor Cultuur,http://standaarden.overheid.nl/owms/terms/Raad_voor_Cultuur,,,,,,Adviescollege,
24/08/2016,Raad voor de Financiële Verhoudingen,http://standaarden.overheid.nl/owms/terms/Raad_voor_de_Financiele_Verhoudingen,,,,,,Adviescollege,
24/08/2016,Raad voor de Kinderbescherming,http://standaarden.overheid.nl/owms/terms/Raad_voor_de_Kinderbescherming,,,,,,Overheidsorganisatie,
24/08/2016,Raad voor de Scheepvaart,http://standaarden.overheid.nl/owms/terms/Raad_voor_de_Scheepvaart,,,,,,Overheidsorganisatie,
24/08/2016,Raad voor de Volksgezondheid en Zorg,http://standaarden.overheid.nl/owms/terms/Raad_voor_de_Volksgezondheid_en_Zorg,,,,,,Adviescollege,
24/08/2016,Raad voor Gezondheidsonderzoek,http://standaarden.overheid.nl/owms/terms/Raad_voor_Gezondheidsonderzoek,,,,,,Adviescollege,
24/08/2016,Raad voor het Korps Landelijke Politiediensten,http://standaarden.overheid.nl/owms/terms/Raad_voor_het_Korps_Landelijke_Politiediensten,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Raad voor het Kwekersrecht,http://standaarden.overheid.nl/owms/terms/Raad_voor_het_Kwekersrecht,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Raad voor het Landelijk Gebied,http://standaarden.overheid.nl/owms/terms/Raad_voor_het_Landelijk_Gebied,,,,,,Adviescollege,
24/08/2016,Raad voor het Openbaar bestuur,http://standaarden.overheid.nl/owms/terms/Raad_voor_het_Openbaar_bestuur,,,,,,Adviescollege,
24/08/2016,Raad voor het Wetenschappelijk Onderzoek in het kader van Ontwikkelingssamenwerking,http://standaarden.overheid.nl/owms/terms/Raad_voor_het_Wetenschappelijk_Onderzoek_in_het_kader_van_Ontwikkelingssamenwerking,,,,,,Adviescollege,
24/08/2016,Raad voor het Zelfstandig Ondernemerschap,http://standaarden.overheid.nl/owms/terms/Raad_voor_het_Zelfstandig_Ondernemerschap,,,,,,Openbaar Lichaam,
24/08/2016,Raad voor Maatschappelijke Ontwikkeling,http://standaarden.overheid.nl/owms/terms/Raad_voor_Maatschappelijke_Ontwikkeling,,,,,,Adviescollege,
24/08/2016,Raad voor plantenrassen,http://standaarden.overheid.nl/owms/terms/Raad_voor_plantenrassen,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,"Raad voor ruimtelijk, milieu- en natuuronderzoek","http://standaarden.overheid.nl/owms/terms/Raad_voor_ruimtelijk,_milieu-_en_natuuronderzoek",,,,,,Adviescollege,
24/08/2016,Raad voor Verkeer en Waterstaat,http://standaarden.overheid.nl/owms/terms/Raad_voor_Verkeer_en_Waterstaat,,,,,,Adviescollege,
24/08/2016,Raad voor Werk en Inkomen,http://standaarden.overheid.nl/owms/terms/Raad_voor_Werk_en_Inkomen,,,,,,Adviescollege,
24/08/2016,Raalte,http://standaarden.overheid.nl/owms/terms/Raalte_(gemeente),https://data.overheid.nl/overheidsorganisatie/raalte,Raalte,,,,Gemeente,
24/08/2016,Raden voor de leefomgeving en infrastructuur,http://standaarden.overheid.nl/owms/terms/Raden_voor_de_leefomgeving_en_infrastructuur,,,,,,Adviescollege,
24/08/2016,Raden voor Rechtsbijstand (Cluster),http://standaarden.overheid.nl/owms/terms/Raden_voor_Rechtsbijstand_(Cluster),,,,,,Zelfstandig bestuursorgaan,
24/08/2016,"Samenwerkingsverband vastgoedinformatie, heffing en waardebepaling",http://standaarden.overheid.nl/owms/terms/radhw,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Railned BV,http://standaarden.overheid.nl/owms/terms/Railned_BV,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Railverkeersleiding BV,http://standaarden.overheid.nl/owms/terms/Railverkeersleiding_BV,,,,,,Zelfstandig bestuursorgaan,
24/08/2016,Regionale Ambulancevoorziening Brabant Midden-West-Noord,http://standaarden.overheid.nl/owms/terms/ravbmwn,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Ravenstein,http://standaarden.overheid.nl/owms/terms/Ravenstein_(gemeente),https://data.overheid.nl/overheidsorganisatie/ravenstein,Ravenstein,,31/12/02,,Gemeente,Oss
24/08/2016,Regionale dienst openbare gezondheidszorg Hollands Midden,http://standaarden.overheid.nl/owms/terms/rdoghm,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,RDW (Dienst Wegverkeer),http://standaarden.overheid.nl/owms/terms/RDW_(Dienst_Wegverkeer),https://data.overheid.nl/overheidsorganisatie/rdw-dienst-wegverkeer,RDW (Dienst Wegverkeer),,,,Zelfstandig bestuursorgaan,
24/08/2016,Regionale Dienst Werk en Inkomen Kromme Rijn Heuvelrug,http://standaarden.overheid.nl/owms/terms/RDWI_KRH,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Rechtbank 's-Hertogenbosch,http://standaarden.overheid.nl/owms/terms/Rechtbank_'s-Hertogenbosch,https://data.overheid.nl/overheidsorganisatie/rechtbank-s-hertogenbosch,Rechtbank 's-Hertogenbosch,,31/12/12,,Rechterlijke macht,Rechtbank Oost-Brabant
24/08/2016,Rechtbank Alkmaar,http://standaarden.overheid.nl/owms/terms/Rechtbank_Alkmaar,https://data.overheid.nl/overheidsorganisatie/rechtbank-alkmaar,Rechtbank Alkmaar,,31/12/12,,Rechterlijke macht,Rechtbank Noord-Holland
24/08/2016,Rechtbank Almelo,http://standaarden.overheid.nl/owms/terms/Rechtbank_Almelo,https://data.overheid.nl/overheidsorganisatie/rechtbank-almelo,Rechtbank Almelo,,31/12/12,,Rechterlijke macht,Rechtbank Oost-Nederland
24/08/2016,Rechtbank Amsterdam,http://standaarden.overheid.nl/owms/terms/Rechtbank_Amsterdam,https://data.overheid.nl/overheidsorganisatie/rechtbank-amsterdam,Rechtbank Amsterdam,,,,Rechterlijke macht,
24/08/2016,Rechtbank Arnhem,http://standaarden.overheid.nl/owms/terms/Rechtbank_Arnhem,https://data.overheid.nl/overheidsorganisatie/rechtbank-arnhem,Rechtbank Arnhem,,31/12/12,,Rechterlijke macht,Rechtbank Oost-Nederland
24/08/2016,Rechtbank Assen,http://standaarden.overheid.nl/owms/terms/Rechtbank_Assen,https://data.overheid.nl/overheidsorganisatie/rechtbank-assen,Rechtbank Assen,,31/12/12,,Rechterlijke macht,Rechtbank Noord-Nederland
24/08/2016,Rechtbank Breda,http://standaarden.overheid.nl/owms/terms/Rechtbank_Breda,https://data.overheid.nl/overheidsorganisatie/rechtbank-breda,Rechtbank Breda,,31/12/12,,Rechterlijke macht,Rechtbank Zeeland-West-Brabant
24/08/2016,Rechtbank Den Haag,http://standaarden.overheid.nl/owms/terms/Rechtbank_Den_Haag,https://data.overheid.nl/overheidsorganisatie/rechtbank-den-haag,Rechtbank Den Haag,,,,Rechterlijke macht,
24/08/2016,Rechtbank Dordrecht,http://standaarden.overheid.nl/owms/terms/Rechtbank_Dordrecht,https://data.overheid.nl/overheidsorganisatie/rechtbank-dordrecht,Rechtbank Dordrecht,,31/12/12,,Rechterlijke macht,Rechtbank Rotterdam
24/08/2016,Rechtbank Gelderland,http://standaarden.overheid.nl/owms/terms/Rechtbank_Gelderland,https://data.overheid.nl/overheidsorganisatie/rechtbank-gelderland,Rechtbank Gelderland,,,,Rechterlijke macht,
24/08/2016,Rechtbank Groningen,http://standaarden.overheid.nl/owms/terms/Rechtbank_Groningen,https://data.overheid.nl/overheidsorganisatie/rechtbank-groningen,Rechtbank Groningen,,31/12/12,,Rechterlijke macht,Rechtbank Noord-Nederland
24/08/2016,Rechtbank Haarlem,http://standaarden.overheid.nl/owms/terms/Rechtbank_Haarlem,https://data.overheid.nl/overheidsorganisatie/rechtbank-haarlem,Rechtbank Haarlem,,31/12/12,,Rechterlijke macht,Rechtbank Noord-Holland
24/08/2016,Rechtbank Leeuwarden,http://standaarden.overheid.nl/owms/terms/Rechtbank_Leeuwarden,https://data.overheid.nl/overheidsorganisatie/rechtbank-leeuwarden,Rechtbank Leeuwarden,,31/12/12,,Rechterlijke macht,Rechtbank Noord-Nederland
24/08/2016,Rechtbank Limburg,http://standaarden.overheid.nl/owms/terms/Rechtbank_Limburg,https://data.overheid.nl/overheidsorganisatie/rechtbank-limburg,Rechtbank Limburg,,,,Rechterlijke macht,
24/08/2016,Rechtbank Maastricht,http://standaarden.overheid.nl/owms/terms/Rechtbank_Maastricht,https://data.overheid.nl/overheidsorganisatie/rechtbank-maastricht,Rechtbank Maastricht,,31/12/12,,Rechterlijke macht,Rechtbank Limburg
24/08/2016,Rechtbank Middelburg,http://standaarden.overheid.nl/owms/terms/Rechtbank_Middelburg,https://data.overheid.nl/overheidsorganisatie/rechtbank-middelburg,Rechtbank Middelburg,,31/12/12,,Rechterlijke macht,Rechtbank Zeeland-West-Brabant
24/08/2016,Rechtbank Midden-Nederland,http://standaarden.overheid.nl/owms/terms/Rechtbank_Midden-Nederland,https://data.overheid.nl/overheidsorganisatie/rechtbank-midden-nederland,Rechtbank Midden-Nederland,,,,Rechterlijke macht,
24/08/2016,Rechtbank Noord-Holland,http://standaarden.overheid.nl/owms/terms/Rechtbank_Noord-Holland,https://data.overheid.nl/overheidsorganisatie/rechtbank-noord-holland,Rechtbank Noord-Holland,,,,Rechterlijke macht,
24/08/2016,Rechtbank Noord-Nederland,http://standaarden.overheid.nl/owms/terms/Rechtbank_Noord-Nederland,https://data.overheid.nl/overheidsorganisatie/rechtbank-noord-nederland,Rechtbank Noord-Nederland,,,,Rechterlijke macht,
24/08/2016,Rechtbank Oost-Brabant,http://standaarden.overheid.nl/owms/terms/Rechtbank_Oost-Brabant,https://data.overheid.nl/overheidsorganisatie/rechtbank-oost-brabant,Rechtbank Oost-Brabant,,,,Rechterlijke macht,
24/08/2016,Rechtbank Oost-Nederland,http://standaarden.overheid.nl/owms/terms/Rechtbank_Oost-Nederland,https://data.overheid.nl/overheidsorganisatie/rechtbank-oost-nederland,Rechtbank Oost-Nederland,,31/03/13,,Rechterlijke macht,Rechtbank Gelderland
24/08/2016,Rechtbank Overijssel,http://standaarden.overheid.nl/owms/terms/Rechtbank_Overijssel,https://data.overheid.nl/overheidsorganisatie/rechtbank-overijssel,Rechtbank Overijssel,,,,Rechterlijke macht,
24/08/2016,Rechtbank Roermond,http://standaarden.overheid.nl/owms/terms/Rechtbank_Roermond,https://data.overheid.nl/overheidsorganisatie/rechtbank-roermond,Rechtbank Roermond,,31/12/12,,Rechterlijke macht,Rechtbank Limburg
24/08/2016,Rechtbank Rotterdam,http://standaarden.overheid.nl/owms/terms/Rechtbank_Rotterdam,https://data.overheid.nl/overheidsorganisatie/rechtbank-rotterdam,Rechtbank Rotterdam,,,,Rechterlijke macht,
24/08/2016,Rechtbank 's-Gravenhage,http://standaarden.overheid.nl/owms/terms/Rechtbank_s-Gravenhage,https://data.overheid.nl/overheidsorganisatie/rechtbank-s-gravenhage,Rechtbank 's-Gravenhage,,31/12/12,,Rechterlijke macht,Rechtbank Den Haag
24/08/2016,Rechtbank Utrecht,http://standaarden.overheid.nl/owms/terms/Rechtbank_Utrecht,https://data.overheid.nl/overheidsorganisatie/rechtbank-utrecht,Rechtbank Utrecht,,31/12/12,,Rechterlijke macht,Rechtbank Midden-Nederland
24/08/2016,Rechtbank Zutphen,http://standaarden.overheid.nl/owms/terms/Rechtbank_Zutphen,https://data.overheid.nl/overheidsorganisatie/rechtbank-zutphen,Rechtbank Zutphen,,31/12/12,,Rechterlijke macht,Rechtbank Oost-Nederland
24/08/2016,Rechtbank Zwolle-Lelystad,http://standaarden.overheid.nl/owms/terms/Rechtbank_Zwolle-Lelystad,https://data.overheid.nl/overheidsorganisatie/rechtbank-zwolle-lelystad,Rechtbank Zwolle-Lelystad,,31/12/12,,Rechterlijke macht,Rechtbank Oost-Nederland
24/08/2016,Reconstructiecommissie Midden-Delfland,http://standaarden.overheid.nl/owms/terms/Reconstructiecommissie_Midden-Delfland,,,,01/01/11,,Zelfstandig bestuursorgaan,
24/08/2016,Recreatie Noord-Holland,http://standaarden.overheid.nl/owms/terms/Recreatie_Noord-Holland,,,,,,Regionaal samenwerkingsorgaan,
24/08/2016,Recreatieschap Alkmaarder- en Uitgeestermeer,http://standaarden.overheid.nl/owms/terms/Recreatieschap_Alkmaarder-_en_Uitgeestermeer,,,,,,Regionaal samenwerkingsorgaan,
