afgifte datum,nummer,SGP,CAT,goederen omschrijving,D/T,Verl.,V/N,U/D,T.v.v.,land van bestemming,land van eindbestemming,oorsprong /herkomst,land van oorsprong,waarde (€),verval datum
03/28/2011,28795548,ML3       ,A09,"Kogelpatronen, kaliber 9x19",D,N,N,2,,DUITSLAND                               ,DUITSLAND                               ,ONBEKEND                                ,,5000,03/31/2012
03/28/2011,28795467,ML1a      ,A08,"Pistolen en machinepistolen, kaliber 9x19",T,N,N,2,,DUITSLAND                               ,DUITSLAND                               ,ONBEKEND                                ,,10000,03/31/2012
03/29/2011,28799845,ML3       ,A09,"Patronen, kalibers .45, 9 mm en .22 LR",D,N,N,2,,ZWEDEN                                  ,ZWEDEN                                  ,ONBEKEND                                ,,900,03/31/2012
03/29/2011,28799748,ML1a      ,A08,"Enkelloops kogelgeweer, kaliber .308, en pistolen, 9mm",D,N,N,2,,DUITSLAND                               ,VS            ,ONBEKEND                                ,,100,03/31/2012
03/30/2011,28776853,ML15d     ,B10,Warmtebeeldcamera's,T,N,N,2,,NOORWEGEN                               ,MALEISIË                                ,NEDERLAND                               ,,250000,03/31/2012
03/30/2011,28777043,ML15d     ,B10,Warmtebeeldcamera's,T,N,N,2,,MALEISIË                                ,MALEISIË                                ,NEDERLAND                               ,,250000,03/31/2012
03/30/2011,28782209,ML8b     ,A09,Rookzwak buskruit,D,N,N,2,,DUITSLAND                               ,DUITSLAND                               ,ONBEKEND                                ,,45000,03/31/2012
03/30/2011,28786166,ML2a      ,A10,Delen van Seasparrow lanceerinrichting,D,N,N,2,,CANADA                                  ,CANADA                                  ,NEDERLAND                               ,,2100,03/31/2012
03/30/2011,28794819,ML10b     ,B10,Deel van een militair vliegtuig,T,N,N,2,,VS            ,VS            ,VS            ,,200,03/31/2012
03/30/2011,28793359,ML1a      ,A08,"Kogelgeweer, kaliber 8x57 mm",D,N,N,2,,FRANKRIJK                               ,FRANKRIJK                               ,ONBEKEND                                ,,250,06/30/2011
03/30/2011,28795149,ML15d     ,B10,Cryogene koeler,T,N,N,2,,TURKIJE                                 ,TURKIJE                                 ,NEDERLAND                               ,,495600,03/31/2012
03/30/2011,28800398,ML6       ,A02,YPR pantservoertuig,T,N,N,2,,PERU                                    ,PERU                                    ,NEDERLAND                               ,,60000,03/31/2012
03/30/2011,28782217,ML3       ,A09,Delen van munitie,D,N,N,2,,DUITSLAND                               ,DUITSLAND                               ,ONBEKEND                                ,,75000,03/31/2012
03/30/2011,28801173,ML10b,B10,Delen van militaire vliegtuigen,D,N,V,2,28774966,FRANKRIJK                               ,FRANKRIJK                               ,ONBEKEND                                ,,7224690,08/31/2012
03/30/2011,28799802,ML3       ,A09,"Submunitie, type A01, inert",D,N,N,2,,VS            ,VS            ,ONBEKEND                                ,,105,03/31/2012
03/30/2011,28799772,ML3       ,A09,"Mortiergranaten, inert",D,N,N,2,,VK                     ,VK                     ,ONBEKEND                                ,,593,03/31/2012
03/30/2011,28800177,ML3       ,A09,"Submunitie en rookgranaat, inert",D,N,N,2,,ZWITSERLAND                             ,ZWITSERLAND                             ,ONBEKEND                                ,,225,03/31/2012
03/30/2011,28799764,ML3       ,A09,"Mortiergranaten, inert",D,N,N,2,,DUITSLAND                               ,DUITSLAND                               ,ONBEKEND                                ,,411,03/31/2012
03/30/2011,28799799,ML3       ,A09,Ontsteker,D,N,N,2,,VS            ,VS            ,ONBEKEND                                ,,70,03/31/2012
03/30/2011,28799780,ML3       ,A09,"Ontstekers, inert",D,N,N,2,,VS            ,VS            ,ONBEKEND                                ,,75,03/31/2012
03/30/2011,28800282,ML3       ,A09,"Submunitie, inert",D,N,N,2,,VS            ,VS            ,ONBEKEND                                ,,55,03/31/2012
03/30/2011,28800053,ML3       ,A09,"Granaten, inert",D,N,N,2,,DUITSLAND                               ,DUITSLAND                               ,ONBEKEND                                ,,170,03/31/2012
03/30/2011,28800274,ML3       ,A09,"Ontstekers, inert",D,N,N,2,,VK                     ,VK                     ,FRANKRIJK                               ,,104,03/31/2012
03/30/2011,28801114,ML3       ,A09,Kogelpatronen en -punten,D,N,V,2,28788568,VK                     ,VK                     ,VS            ,,12000,03/31/2012
03/31/2011,28737475,ML15a     ,B04,Nachtzichtkijker,T,N,N,2,,ISRAËL                                  ,ISRAËL                                  ,ISRAËL                                  ,,1500,03/31/2012
03/31/2011,28779925,ML6       ,A10,Delen van Boxer pantservoertuigen,D,N,N,2,,DUITSLAND                               ,DUITSLAND                               ,NEDERLAND                               ,,150000,03/31/2012
03/31/2011,28790716,ML9       ,A06,Mijnenjager van de Alkmaar klasse,D,N,V,2,27611419,LETLAND                                 ,LETLAND                                 ,NEDERLAND                               ,,11400000,03/31/2012
03/31/2011,28792182,ML1a      ,A08,"Combinatiegeweer, kaliber 20/.30R Blaser",D,N,N,2,,DUITSLAND                               ,DUITSLAND                               ,ONBEKEND                                ,,2000,04/30/2011
03/31/2011,28796552,ML5b      ,A10,Deel voor rondzoekradar,D,N,N,2,,CHILI                                   ,CHILI                                   ,NEDERLAND                               ,,124870,03/31/2012
03/31/2011,28796668,ML5b      ,A10,Delen voor radarvuurleidingssystemen,D,N,N,2,,TURKIJE                                 ,TURKIJE                                 ,ONBEKEND                                ,,498091,03/31/2012
03/31/2011,28796676,ML5b      ,A10,Delen van radarvuurleidingssystemen,D,N,N,2,,TURKIJE                                 ,TURKIJE                                 ,ONBEKEND                                ,,285130,03/31/2012
03/31/2011,28797311,ML3       ,A10,"Kogelpunten, diverse kleinkalibers  ",D,N,N,2,,DUITSLAND                               ,DUITSLAND                               ,ONBEKEND                                ,,844,03/31/2012
04/01/2011,28579306,ML5b      ,A10,Elektro-optische vuurleidingssystemen met toebehoren en training,D,J,N,2,,THAILAND                                ,THAILAND                                ,NEDERLAND                               ,,9292950,04/30/2012
04/01/2011,28579373,ML5b      ,A10,"Elektro-optische vuurleidingsystemen met oebehoren, software en training",D,J,N,2,,THAILAND                                ,THAILAND                                ,NEDERLAND                               ,,6387900,04/30/2012
04/01/2011,28594798,ML6       ,A10,Delen voor pantservoertuigen,D,J,N,2,,DUITSLAND                               ,DUITSLAND                               ,NEDERLAND                               ,,500000,03/31/2012
04/01/2011,28596340,ML10a     ,A10,Delen voor militaire vliegtuigen,D,J,N,2,,VS            ,VS            ,VS            ,,182135,03/31/2012
04/01/2011,28596634,ML15d     ,B04,Warmtebeeld camera's,D,J,N,2,,ITALIË                                  ,NEDERLAND                               ,NEDERLAND                               ,,1027500,03/31/2012
04/01/2011,28601794,ML5b      ,A10,Delen voor subsystemen C3-consoles,D,J,N,2,,THAILAND                                ,THAILAND                                ,DIVERSE                          ,,242795,04/30/2012
04/01/2011,28606370,ML15d     ,B10,Optische lenzen voor infrarood camera's,T,J,N,2,,VK                     ,VK                     ,NEDERLAND                               ,,21000,04/30/2012
04/01/2011,28607458,ML5b      ,A10,C2-consoles en kabinetten inclusief software en technologie,D,J,N,2,,DUITSLAND                               ,DUITSLAND                               ,NEDERLAND                               ,,12144208,04/30/2012
04/01/2011,28608918,ML5b      ,B10,Delen voor radarvuurleidingsystemen,D,J,N,2,,TURKIJE                                 ,TURKIJE                                 ,DIVERSE                          ,,2000000,04/30/2012
04/01/2011,28609272,ML11      ,B04,"Militaire communicatie systemen, documentatie en toebehoren daarvoor",D,J,N,2,,NOORWEGEN                               ,ZWEDEN                                  ,NEDERLAND                               ,,500000,04/30/2012
04/01/2011,28612559,ML15d     ,B10,Cryogene koelers en converters,D,J,N,2,,VK                     ,VK                     ,NEDERLAND                               ,,1192739,05/31/2012
04/01/2011,28792476,ML1d      ,A10,Vizierkijkers,D,N,N,2,,ZUID-KOREA                              ,ZUID-KOREA                              ,ZUID-KOREA                              ,,2221,04/30/2012
04/01/2011,28802439,ML1a      ,A08,"Pistool, enkelloops hagelgeweer en patronen",T,N,N,2,,NEDERLANDSE ANTILLEN,DIVERSE LANDEN,ONBEKEND                                ,,650,03/31/2012
04/01/2011,28794789,ML5b      ,B10,Delen voor radarvuurleidingssystemen,D,N,N,2,,BANGLADESH                              ,BANGLADESH                              ,ONBEKEND                                ,,2000,04/30/2012
04/01/2011,28804776,ML6       ,B01,Militaire vrachtwagens,D,N,V,2,28793863,OOSTENRIJK                              ,LUXEMBURG                               ,NEDERLAND                               ,,400967,03/31/2012
04/01/2011,28802609,ML5b      ,B10,Delen van vuurleidingsystemen,D,N,N,2,,VS            ,VS            ,NEDERLAND                               ,,92139,04/30/2012
04/04/2011,28795033,ML10a     ,A10,Lagers voor F-16 gevechtsvliegtuigen,T,N,V,2,28422563,VS            ,VS            ,VS            ,,22200,04/30/2012
04/04/2011,28795165,ML5b      ,B04,"Radarvuurleidingsystemen, incl. reservedelen en gereedschap   ",D,N,N,2,,SINGAPORE                               ,SINGAPORE                               ,NEDERLAND                               ,,29295492,04/30/2012
04/04/2011,28797818,ML1a      ,A10,"Lopen, kaliber .50 AE",D,N,N,2,,MALTA                                   ,MALTA                                   ,ONBEKEND                                ,,400,04/30/2012
04/04/2011,28806000,ML3       ,A09,"Patronen, kaliber 9 mm",D,N,N,2,,ZWEDEN                                  ,ZWEDEN                                  ,TSJECHIË                   ,,510,04/30/2012
04/05/2011,28796080,ML5b      ,A10,Delen van long range rondzoekradar,D,N,N,2,,INDIA                                   ,INDIA                                   ,NEDERLAND                               ,,7720,04/30/2012
04/05/2011,28795947,ML3       ,A09,Delen van anti-tankwapens,D,N,N,2,,DUITSLAND                               ,DUITSLAND                               ,NEDERLAND                               ,,4950,04/30/2012
04/05/2011,28796188,ML6       ,A10,Loopwielen voor Leopard I tanks,T,N,N,2,,DUITSLAND                               ,DUITSLAND                               ,NEDERLAND                               ,,38200,04/30/2012
04/05/2011,28796021,ML6       ,A10,Loopwielen voor pantservoertuigen,T,N,N,2,,DUITSLAND                               ,DUITSLAND                               ,NEDERLAND                               ,,385200,04/30/2012
04/05/2011,28798962,ML4b      ,A10,Delen voor Seafox lanceerinrichtingen,D,N,N,2,,DUITSLAND                               ,DUITSLAND                               ,NEDERLAND                               ,,9900,04/30/2012
04/05/2011,28798946,ML3       ,A09,"Patronen, diverse kleinkalibers",D,N,N,2,,VS            ,VS            ,ONBEKEND                                ,,80,04/30/2011
04/05/2011,28804903,ML1a      ,A08,"Enkelloops kogelgeweer, kaliber 7x64 mm",T,N,N,2,,DUITSLAND                               ,DUITSLAND                               ,DUITSLAND                               ,,500,04/30/2012
04/05/2011,28806124,ML4       ,A09,"PG-7 raket, inert",D,N,N,2,,VS            ,VS            ,BULGARIJE                               ,,196,04/30/2012
04/05/2011,28806159,ML4       ,A09,"Handgranaten en toebehoren, inert",T,N,N,2,,ZWITSERLAND                             ,ZWITSERLAND                             ,ZWITSERLAND                             ,,20,04/30/2012
04/06/2011,28780559,ML10d     ,A10,Delen voor F-16 gevechtsvliegtuigen,T,N,N,3,,INDONESIË                               ,INDONESIË                               ,ISRAËL                                  ,,40897,04/30/2012
04/06/2011,28799438,ML3       ,A09,"Kogelpunten en patronen, kalibers .308 en .45",D,N,N,2,,ZWEDEN                                  ,ZWEDEN                                  ,ONBEKEND                                ,,4000,04/30/2012
04/06/2011,28806132,ML6       ,A10,Loopwielen voor pantservoertuig,T,N,N,2,,DUITSLAND                               ,DUITSLAND                               ,NEDERLAND                               ,,37500,04/30/2012
